row_id,positive,sample_n
35153,44,46
35154,60,61
35155,55,56
35156,52,53
35157,44,46
35158,55,56
35159,52,53
35160,108,112
35161,109,114
35162,135,139
35163,152,155
35164,135,136
35165,25,25
35166,22,24
35167,27,27
35168,37,39
35169,65,68
35170,126,127
35171,95,97
35172,103,108
35173,125,130
35174,31,33
35175,17,21
35176,18,21
35177,21,22
35178,24,25
35179,19,20
35180,18,24
35181,28,30
35182,85,85
35183,82,83
35184,95,95
35185,82,84
35186,71,72
35187,67,68
35188,54,55
35189,69,70
35190,63,64
35191,92,94
35192,134,136
35193,116,119
35194,119,123
35195,97,99
35196,126,128
35197,97,99
35198,90,92
35199,91,95
35200,92,94
35201,132,133
35202,73,79
35203,65,69
35204,96,107
35205,106,107
35206,102,103
35207,114,117
35208,104,106
35209,80,82
35210,95,97
35211,92,94
35212,41,41
35213,42,42
35214,64,65
35215,112,123
35216,112,114
35217,115,119
35218,121,122
35219,110,111
35220,164,166
35221,168,176
35222,140,150
35223,162,165
35224,155,157
35225,136,136
35226,125,130
35227,129,129
35228,148,150
35229,111,112
35230,96,98
35231,90,92
35232,72,74
35233,76,78
35234,112,113
35235,97,101
35236,94,95
35237,105,105
35238,108,109
35239,100,105
35240,86,88
35241,90,92
35242,65,67
35243,88,90
35244,81,83
35245,114,126
35246,91,95
35247,79,82
35248,101,105
35249,92,95
35250,100,104
35251,104,108
35252,85,87
35253,99,100
35254,112,113
35255,85,86
35256,43,48
35257,83,84
35258,114,115
35259,124,125
35260,136,137
35261,135,138
35262,124,127
35263,128,129
35264,103,105
35265,80,80
35266,87,90
35267,75,75
35268,67,68
35269,69,74
35270,99,100
35271,81,83
35272,65,67
35273,70,71
35274,92,94
35275,98,98
35276,93,95
35277,83,83
35278,103,104
35279,107,108
35280,79,81
35281,93,95
35282,81,88
35283,103,105
35284,100,102
35285,92,94
35286,83,83
35287,104,104
35288,107,108
35289,82,84
35290,86,88
35291,81,83
35292,46,48
35293,74,76
35294,74,75
35295,194,196
35296,116,126
35297,123,126
35298,110,114
35299,132,133
35300,133,134
35301,136,137
35302,102,106
35303,98,101
35304,112,113
35305,129,133
35306,126,126
35307,129,137
35308,99,102
35309,129,130
35310,93,95
35311,74,76
35312,99,102
35313,68,69
35314,65,66
35315,104,105
35316,95,106
35317,87,92
35318,90,93
35319,111,112
35320,121,124
35321,86,88
35322,108,109
35323,94,105
35324,99,100
35325,126,127
35326,77,82
35327,78,81
35328,79,83
35329,100,101
35330,78,80
35331,67,68
35332,90,92
35333,79,82
35334,100,102
35335,109,110
35336,87,95
35337,101,103
35338,99,104
35339,94,96
35340,92,94
35341,85,88
35342,72,74
35343,82,86
35344,94,96
35345,102,107
35346,110,113
35347,142,145
35348,156,157
35349,141,142
35350,141,145
35351,166,170
35352,140,141
35353,140,148
35354,174,176
35355,114,114
35356,113,114
35357,116,117
35358,122,123
35359,218,220
35360,112,113
35361,125,126
35362,81,83
35363,90,92
35364,151,153
35365,153,155
35366,153,155
35367,175,178
35368,147,148
35369,101,102
35370,141,142
35371,97,99
35372,114,115
35373,97,99
35374,132,133
35375,130,134
35376,167,167
35377,145,147
35378,136,137
35379,159,161
35380,135,136
35381,115,118
35382,93,107
35383,104,108
35384,208,210
35385,65,74
35386,81,89
35387,98,103
35388,88,90
35389,93,95
35390,102,103
35391,99,101
35392,75,77
35393,83,85
35394,53,59
35395,39,43
35396,47,55
35397,48,52
35398,38,45
35399,38,43
35400,35,37
35401,63,66
35402,71,75
35403,94,96
35404,58,62
35405,60,64
35406,78,81
35407,69,74
35408,78,80
35409,56,57
35410,65,67
35411,60,64
35412,44,46
35413,71,72
35414,73,82
35415,93,97
35416,81,87
35417,85,90
35418,64,69
35419,73,74
35420,104,105
35421,105,106
35422,74,76
35423,111,113
35424,59,61
35425,60,65
35426,72,77
35427,88,90
35428,106,107
35429,105,106
35430,95,97
35431,92,94
35432,79,85
35433,100,102
35434,5,30
35435,155,168
35436,149,155
35437,156,169
35438,171,177
35439,194,196
35440,112,115
35441,135,136
35442,87,93
35443,66,67
35444,108,109
35445,110,112
35446,117,118
35447,110,111
35448,115,117
35449,123,124
35450,95,96
35451,101,104
35452,104,107
35453,122,123
35454,102,103
35455,108,113
35456,101,102
35457,84,86
35458,97,99
35459,115,116
35460,127,131
35461,123,125
35462,98,100
35463,110,111
35464,117,118
35465,108,109
35466,102,103
35467,100,101
35468,131,132
35469,127,128
35470,120,121
35471,109,111
35472,117,118
35473,94,96
35474,124,128
35475,131,132
35476,128,129
35477,95,97
35478,102,103
35479,133,141
35480,381,544
35481,419,556
35482,527,667
35483,590,732
35484,501,599
35485,613,700
35486,631,756
35487,582,713
35488,600,749
35489,744,953
35490,18,23
35491,24,28
35492,13,13
35493,27,28
35494,58,60
35495,57,60
35496,65,70
35497,56,61
35498,50,52
35499,45,47
35500,56,59
35501,67,70
35502,72,73
35503,71,72
35504,28,28
35505,48,48
35506,53,54
35507,65,66
35508,55,59
35509,20,21
35510,25,26
35511,43,45
35512,52,53
35513,35,39
35514,21,23
35515,27,28
35516,23,32
35517,48,48
35518,27,28
35519,33,33
35520,44,46
35521,42,45
35522,49,50
35523,44,46
35524,50,51
35525,50,52
35526,54,55
35527,88,89
35528,96,96
35529,83,90
35530,84,86
35531,70,71
35532,111,114
35533,108,109
35534,78,80
35535,106,107
35536,89,91
35537,141,146
35538,177,184
35539,192,214
35540,268,271
35541,266,271
35542,245,249
35543,259,262
35544,187,189
35545,142,144
35546,171,176
35547,236,243
35548,246,254
35549,200,203
35550,235,241
35551,256,261
35552,226,230
35553,237,241
35554,121,123
35555,107,108
35556,168,170
35557,89,90
35558,74,79
35559,77,77
35560,71,72
35561,81,83
35562,73,74
35563,64,65
35564,54,55
35565,72,73
35566,64,65
35567,82,88
35568,118,120
35569,94,94
35570,105,106
35571,81,83
35572,96,99
35573,82,84
35574,65,70
35575,91,93
35576,95,97
35577,76,96
35578,76,87
35579,80,90
35580,90,92
35581,73,76
35582,46,48
35583,66,71
35584,43,54
35585,77,89
35586,82,84
35587,137,141
35588,110,111
35589,118,120
35590,156,158
35591,138,139
35592,146,147
35593,123,124
35594,100,102
35595,88,90
35596,82,84
35597,48,55
35598,51,55
35599,51,52
35600,57,58
35601,49,50
35602,46,48
35603,49,50
35604,32,34
35605,54,55
35606,54,56
35607,20,20
35608,18,28
35609,37,38
35610,41,52
35611,44,46
35612,35,37
35613,42,44
35614,38,57
35615,32,56
35616,39,45
35617,34,37
35618,45,52
35619,45,48
35620,41,43
35621,45,47
35622,50,52
35623,30,32
35624,76,78
35625,58,59
35626,79,90
35627,108,113
35628,90,95
35629,101,105
35630,94,99
35631,125,130
35632,87,89
35633,113,114
35634,70,71
35635,116,117
35636,88,90
35637,133,134
35638,102,103
35639,121,125
35640,97,99
35641,108,109
35642,85,87
35643,103,104
35644,91,94
35645,97,99
35646,82,86
35647,77,106
35648,101,111
35649,110,113
35650,117,122
35651,122,130
35652,113,128
35653,132,139
35654,110,114
35655,117,123
35656,171,171
35657,187,188
35658,183,183
35659,165,167
35660,187,189
35661,157,159
35662,160,162
35663,142,143
35664,156,158
35665,140,143
35666,52,131
35667,134,135
35668,91,137
35669,138,139
35670,74,79
35671,84,88
35672,133,141
35673,73,79
35674,93,95
35675,89,91
35676,94,96
35677,52,53
35678,77,79
35679,91,93
35680,91,91
35681,95,96
35682,107,107
35683,96,98
35684,93,95
35685,89,92
35686,71,74
35687,49,50
35688,91,93
35689,104,105
35690,16,17
35691,99,101
35692,90,92
35693,102,106
35694,86,88
35695,88,90
35696,88,90
35697,71,72
35698,59,60
35699,61,63
35700,60,61
35701,68,75
35702,122,125
35703,142,147
35704,147,150
35705,128,137
35706,70,71
35707,69,73
35708,60,63
35709,81,85
35710,83,85
35711,115,115
35712,148,150
35713,139,139
35714,66,67
35715,78,80
35716,123,124
35717,114,115
35718,94,96
35719,99,100
35720,125,126
35721,8,10
35722,131,144
35723,186,188
35724,179,183
35725,132,133
35726,126,127
35727,140,147
35728,122,123
35729,123,124
35730,147,148
35731,164,166
35732,9,11
35733,35,36
35734,32,34
35735,21,21
35736,29,31
35737,21,22
35738,22,23
35739,18,18
35740,19,19
35741,17,17
35742,26,27
35743,27,28
35744,28,29
35745,24,25
35746,24,26
35747,29,30
35748,17,18
35749,35,37
35750,20,21
35751,26,28
35752,15,15
35753,15,16
35754,21,22
35755,24,25
35756,20,21
35757,22,23
35758,35,37
35759,24,27
35760,30,32
35761,30,32
35762,29,31
35763,37,39
35764,42,44
35765,28,30
35766,46,52
35767,47,49
35768,10,10
35769,20,20
35770,12,12
35771,13,15
35772,18,18
35773,34,36
35774,29,29
35775,24,25
35776,30,32
35777,28,29
35778,26,27
35779,28,29
35780,28,30
35781,143,147
35782,171,173
35783,167,169
35784,162,164
35785,153,155
35786,146,158
35787,104,110
35788,106,109
35789,101,103
35790,82,88
35791,115,117
35792,79,81
35793,99,100
35794,81,83
35795,99,101
35796,79,80
35797,74,76
35798,106,109
35799,98,100
35800,111,114
35801,112,114
35802,65,66
35803,126,132
35804,118,122
35805,154,156
35806,123,126
35807,131,137
35808,110,114
35809,144,147
35810,142,143
35811,155,157
35812,129,131
35813,126,127
35814,97,99
35815,83,85
35816,118,120
35817,138,143
35818,145,145
35819,132,133
35820,92,94
35821,112,113
35822,145,146
35823,143,147
35824,105,114
35825,125,126
35826,128,131
35827,146,147
35828,144,147
35829,137,137
35830,169,173
35831,154,157
35832,141,142
35833,154,156
35834,122,125
35835,147,148
35836,81,83
35837,118,118
35838,114,116
35839,131,132
35840,123,124
35841,122,123
35842,118,121
35843,122,123
35844,88,90
35845,115,116
35846,91,93
35847,136,137
35848,113,114
35849,182,184
35850,112,113
35851,112,113
35852,136,139
35853,109,111
35854,151,155
35855,156,159
35856,134,137
35857,21,23
35858,96,98
35859,127,149
35860,106,114
35861,124,129
35862,128,136
35863,109,111
35864,128,131
35865,140,141
35866,120,121
35867,148,150
35868,110,131
35869,104,115
35870,128,135
35871,154,156
35872,148,152
35873,122,124
35874,150,154
35875,126,127
35876,126,127
35877,145,146
35878,42,50
35879,37,46
35880,44,59
35881,64,67
35882,62,66
35883,56,65
35884,54,59
35885,69,72
35886,58,65
35887,35,42
35888,60,61
35889,87,89
35890,71,72
35891,117,118
35892,156,160
35893,99,103
35894,98,98
35895,111,114
35896,117,118
35897,105,107
35898,124,125
35899,105,107
35900,93,95
35901,104,107
35902,103,104
35903,22,24
35904,32,34
35905,42,44
35906,39,41
35907,43,45
35908,135,140
35909,120,126
35910,108,109
35911,116,118
35912,134,135
35913,137,138
35914,147,151
35915,118,120
35916,113,114
35917,118,119
35918,22,22
35919,19,19
35920,10,10
35921,77,85
35922,55,69
35923,63,72
35924,67,69
35925,68,69
35926,63,69
35927,65,68
35928,92,95
35929,94,96
35930,89,91
35931,47,52
35932,64,70
35933,72,76
35934,119,123
35935,90,92
35936,69,70
35937,59,64
35938,59,63
35939,67,68
35940,43,45
35941,128,138
35942,132,134
35943,113,114
35944,143,144
35945,124,126
35946,142,143
35947,146,150
35948,120,122
35949,139,140
35950,131,134
35951,10,15
35952,13,13
35953,119,120
35954,105,108
35955,107,109
35956,149,152
35957,139,140
35958,106,108
35959,118,119
35960,125,126
35961,157,159
35962,131,132
35963,84,85
35964,88,89
35965,107,109
35966,115,116
35967,95,97
35968,97,100
35969,111,112
35970,78,80
35971,88,90
35972,79,81
35973,98,98
35974,110,110
35975,119,123
35976,113,114
35977,127,128
35978,120,122
35979,121,124
35980,81,83
35981,128,130
35982,154,159
35983,98,98
35984,108,109
35985,123,123
35986,114,115
35987,110,111
35988,117,119
35989,124,125
35990,107,108
35991,142,143
35992,116,117
35993,99,106
35994,106,111
35995,108,116
35996,116,120
35997,127,129
35998,109,112
35999,151,153
36000,107,112
36001,89,91
36002,100,104
36003,138,138
36004,119,125
36005,178,178
36006,166,168
36007,176,178
36008,118,121
36009,150,152
36010,126,131
36011,115,121
36012,154,161
36013,97,105
36014,96,103
36015,128,133
36016,111,113
36017,124,128
36018,114,116
36019,111,114
36020,108,110
36021,94,96
36022,124,125
36023,16,16
36024,13,13
36025,11,11
36026,21,22
36027,19,20
36028,152,159
36029,142,153
36030,143,145
36031,128,129
36032,149,162
36033,121,123
36034,157,159
36035,108,109
36036,126,129
36037,139,140
36038,147,148
36039,147,149
36040,178,179
36041,201,203
36042,180,182
36043,175,177
36044,164,166
36045,177,179
36046,146,147
36047,147,148
36048,117,121
36049,91,101
36050,108,110
36051,100,101
36052,110,112
36053,98,100
36054,71,72
36055,94,97
36056,107,108
36057,99,100
36058,19,19
36059,28,28
36060,31,32
36061,35,37
36062,24,25
36063,24,25
36064,33,35
36065,29,31
36066,42,44
36067,34,36
36068,111,125
36069,125,132
36070,143,150
36071,137,138
36072,110,113
36073,118,122
36074,121,123
36075,106,110
36076,103,104
36077,118,119
36078,97,104
36079,86,87
36080,75,76
36081,103,104
36082,99,100
36083,71,72
36084,62,63
36085,72,73
36086,78,80
36087,74,76
36088,147,149
36089,167,172
36090,150,151
36091,136,137
36092,128,129
36093,154,156
36094,137,138
36095,110,115
36096,116,117
36097,144,145
36098,18,18
36099,80,83
36100,103,104
36101,105,106
36102,101,102
36103,82,84
36104,76,78
36105,85,90
36106,104,106
36107,118,121
36108,104,109
36109,90,91
36110,85,85
36111,82,84
36112,89,91
36113,117,118
36114,101,102
36115,103,104
36116,93,96
36117,118,119
36118,59,60
36119,24,25
36120,112,112
36121,134,134
36122,122,123
36123,123,124
36124,109,110
36125,117,118
36126,105,106
36127,95,97
36128,118,119
36129,89,91
36130,98,104
36131,111,117
36132,117,122
36133,130,133
36134,117,122
36135,114,117
36136,125,126
36137,107,119
36138,115,116
36139,119,120
36140,20,20
36141,18,19
36142,19,20
36143,19,20
36144,122,124
36145,134,134
36146,135,135
36147,131,132
36148,117,119
36149,111,112
36150,123,124
36151,120,123
36152,126,132
36153,125,128
36154,34,42
36155,58,64
36156,49,54
36157,52,54
36158,43,45
36159,42,45
36160,41,44
36161,70,72
36162,45,58
36163,82,83
36164,89,91
36165,86,91
36166,81,83
36167,72,73
36168,80,82
36169,80,82
36170,81,85
36171,75,77
36172,78,80
36173,107,109
36174,92,97
36175,70,70
36176,112,113
36177,104,105
36178,107,108
36179,63,64
36180,78,80
36181,68,69
36182,80,82
36183,88,99
36184,90,93
36185,97,98
36186,92,94
36187,81,83
36188,82,87
36189,91,93
36190,85,87
36191,88,90
36192,89,91
36193,116,121
36194,113,117
36195,113,116
36196,116,118
36197,102,103
36198,119,120
36199,106,107
36200,88,90
36201,86,88
36202,87,89
36203,102,109
36204,103,112
36205,122,131
36206,118,119
36207,103,107
36208,124,130
36209,118,120
36210,65,66
36211,72,75
36212,78,80
36213,56,65
36214,70,74
36215,98,121
36216,85,89
36217,82,91
36218,104,105
36219,123,124
36220,97,105
36221,59,64
36222,85,87
36223,109,110
36224,111,117
36225,116,120
36226,125,127
36227,128,130
36228,143,146
36229,120,121
36230,115,117
36231,147,148
36232,128,129
36233,105,106
36234,114,116
36235,129,129
36236,94,96
36237,91,93
36238,68,70
36239,85,87
36240,73,76
36241,82,84
36242,110,111
36243,70,70
36244,85,86
36245,95,95
36246,95,97
36247,78,80
36248,74,75
36249,72,73
36250,42,44
36251,56,57
36252,66,68
36253,179,185
36254,195,206
36255,194,207
36256,200,202
36257,143,144
36258,144,145
36259,157,160
36260,136,157
36261,153,164
36262,190,192
36263,130,137
36264,114,119
36265,143,150
36266,123,124
36267,95,98
36268,85,88
36269,92,95
36270,84,86
36271,79,81
36272,91,93
36273,124,127
36274,92,95
36275,84,88
36276,127,128
36277,108,111
36278,109,110
36279,106,107
36280,93,101
36281,140,141
36282,147,148
36283,100,105
36284,109,110
36285,85,85
36286,111,112
36287,108,110
36288,90,92
36289,84,86
36290,80,82
36291,99,100
36292,110,111
36293,112,119
36294,92,94
36295,76,83
36296,97,105
36297,96,98
36298,100,103
36299,110,111
36300,51,52
36301,101,102
36302,112,113
36303,85,89
36304,88,90
36305,82,84
36306,101,104
36307,96,99
36308,77,79
36309,95,97
36310,96,106
36311,92,97
36312,143,146
36313,114,119
36314,126,126
36315,99,105
36316,113,114
36317,122,123
36318,134,135
36319,114,115
36320,82,84
36321,112,114
36322,104,105
36323,86,93
36324,91,91
36325,102,102
36326,93,96
36327,104,105
36328,108,109
36329,104,105
36330,81,84
36331,88,91
36332,106,107
36333,105,111
36334,131,135
36335,92,98
36336,99,100
36337,103,111
36338,111,113
36339,102,103
36340,74,76
36341,101,103
36342,116,117
36343,146,163
36344,150,163
36345,127,135
36346,160,164
36347,130,133
36348,139,141
36349,143,144
36350,111,114
36351,92,94
36352,96,98
36353,45,51
36354,39,42
36355,45,48
36356,37,39
36357,36,42
36358,59,63
36359,61,66
36360,46,48
36361,54,55
36362,62,69
36363,54,60
36364,54,58
36365,75,78
36366,89,93
36367,68,71
36368,75,77
36369,55,58
36370,74,78
36371,76,78
36372,46,56
36373,43,57
36374,38,51
36375,51,52
36376,51,60
36377,51,52
36378,50,53
36379,42,48
36380,58,60
36381,45,47
36382,42,62
36383,72,97
36384,50,61
36385,65,79
36386,72,81
36387,72,79
36388,82,88
36389,68,72
36390,70,71
36391,71,72
36392,78,78
36393,82,83
36394,85,89
36395,71,72
36396,78,80
36397,74,76
36398,83,85
36399,72,75
36400,80,82
36401,105,108
36402,20,21
36403,22,23
36404,28,29
36405,115,126
36406,90,99
36407,112,120
36408,90,92
36409,95,97
36410,104,105
36411,105,106
36412,90,92
36413,92,95
36414,130,132
36415,12,16
36416,16,20
36417,18,19
36418,9,11
36419,29,30
36420,31,35
36421,60,60
36422,60,64
36423,72,73
36424,44,46
36425,71,72
36426,74,75
36427,57,58
36428,73,74
36429,144,151
36430,185,189
36431,176,187
36432,187,192
36433,121,122
36434,144,145
36435,144,147
36436,142,143
36437,146,147
36438,118,119
36439,35,56
36440,31,41
36441,72,78
36442,78,80
36443,74,75
36444,74,76
36445,77,80
36446,65,68
36447,77,79
36448,101,102
36449,95,96
36450,109,121
36451,96,99
36452,114,115
36453,107,121
36454,134,141
36455,126,128
36456,129,130
36457,105,106
36458,158,160
36459,114,118
36460,90,97
36461,111,114
36462,138,139
36463,132,133
36464,150,152
36465,144,145
36466,130,131
36467,143,144
36468,132,133
36469,81,90
36470,68,79
36471,70,85
36472,87,89
36473,102,104
36474,91,95
36475,92,94
36476,78,82
36477,87,89
36478,94,96
36479,68,68
36480,67,69
36481,68,68
36482,68,69
36483,82,84
36484,94,96
36485,93,95
36486,85,89
36487,89,91
36488,93,95
36489,43,47
36490,47,47
36491,46,48
36492,46,48
36493,42,44
36494,45,47
36495,19,20
36496,35,37
36497,25,26
36498,96,108
36499,68,80
36500,94,105
36501,102,103
36502,90,92
36503,85,87
36504,59,60
36505,35,39
36506,56,58
36507,52,55
36508,112,113
36509,105,111
36510,114,118
36511,119,121
36512,95,97
36513,95,97
36514,79,81
36515,97,99
36516,74,76
36517,77,79
36518,20,21
36519,20,20
36520,17,17
36521,25,26
36522,20,21
36523,72,75
36524,64,74
36525,64,69
36526,69,70
36527,69,72
36528,65,66
36529,46,48
36530,46,48
36531,49,52
36532,81,83
36533,14,15
36534,10,10
36535,12,13
36536,141,157
36537,163,169
36538,149,158
36539,181,183
36540,147,153
36541,160,163
36542,129,130
36543,129,131
36544,128,130
36545,132,133
36546,36,54
36547,72,74
36548,131,133
36549,105,106
36550,112,114
36551,111,112
36552,106,107
36553,79,83
36554,112,118
36555,87,89
36556,66,112
36557,89,100
36558,88,91
36559,156,158
36560,80,82
36561,84,86
36562,91,93
36563,87,90
36564,119,124
36565,113,117
36566,31,39
36567,26,31
36568,29,32
36569,22,24
36570,36,39
36571,28,29
36572,20,22
36573,23,24
36574,22,23
36575,31,32
36576,22,22
36577,22,23
36578,23,24
36579,17,23
36580,24,27
36581,18,22
36582,23,24
36583,30,32
36584,20,21
36585,33,35
36586,41,48
36587,45,49
36588,48,52
36589,52,53
36590,49,50
36591,42,44
36592,54,55
36593,45,47
36594,39,41
36595,40,42
36596,23,24
36597,48,61
36598,71,87
36599,71,78
36600,66,73
36601,69,72
36602,87,91
36603,71,72
36604,68,71
36605,81,83
36606,51,52
