obs_id,location,cohort,age,dose,weight
1069,193,2013,5,2,1
1070,193,2014,5,2,1
1071,193,2015,5,2,1
1072,193,2016,5,2,1
1073,193,2017,5,2,1
1074,193,2018,5,2,1
1075,193,2019,5,2,1
1076,193,2020,5,2,1
1077,193,2021,5,2,1
1078,193,2022,5,2,1
1079,194,2013,5,2,1
1080,194,2014,5,2,1
1081,194,2015,5,2,1
1082,194,2016,5,2,1
1083,194,2017,5,2,1
1084,194,2018,5,2,1
1085,194,2019,5,2,1
1086,194,2020,5,2,1
1087,194,2021,5,2,1
1088,194,2022,5,2,1
1089,195,2013,5,2,1
1090,195,2014,5,2,1
1091,195,2015,5,2,1
1092,195,2016,5,2,1
1093,195,2017,5,2,1
1094,195,2018,5,2,1
1095,195,2019,5,2,1
1096,195,2020,5,2,1
1097,195,2021,5,2,1
1098,195,2022,5,2,1
1099,196,2013,5,2,1
1100,196,2014,5,2,1
1101,196,2015,5,2,1
1102,196,2016,5,2,1
1103,196,2017,5,2,1
1104,196,2018,5,2,1
1105,196,2019,5,2,1
1106,196,2020,5,2,1
1107,196,2021,5,2,1
1108,196,2022,5,2,1
1109,197,2013,5,2,1
1110,197,2014,5,2,1
1111,197,2015,5,2,1
1112,197,2016,5,2,1
1113,197,2017,5,2,1
1114,197,2018,5,2,1
1115,197,2019,5,2,1
1116,197,2020,5,2,1
1117,197,2021,5,2,1
1118,197,2022,5,2,1
1119,198,2013,5,2,1
1120,198,2014,5,2,1
1121,198,2015,5,2,1
1122,198,2016,5,2,1
1123,198,2017,5,2,1
1124,198,2018,5,2,1
1125,198,2019,5,2,1
1126,198,2020,5,2,1
1127,198,2021,5,2,1
1128,198,2022,5,2,1
1129,199,2013,5,2,1
1130,199,2014,5,2,1
1131,199,2015,5,2,1
1132,199,2016,5,2,1
1133,199,2017,5,2,1
1134,199,2018,5,2,1
1135,199,2019,5,2,1
1136,199,2020,5,2,1
1137,200,2014,5,2,1
1138,201,2013,5,2,1
1139,201,2014,5,2,1
1140,201,2015,5,2,1
1141,201,2016,5,2,1
1142,201,2017,5,2,1
1143,201,2018,5,2,1
1144,201,2019,5,2,1
1145,201,2022,5,2,1
1146,202,2013,5,2,1
1147,202,2014,5,2,1
1148,202,2015,5,2,1
1149,202,2016,5,2,1
1150,202,2017,5,2,1
1151,202,2018,5,2,1
1152,202,2019,5,2,1
1153,202,2020,5,2,1
1154,202,2021,5,2,1
1155,202,2022,5,2,1
1156,203,2022,5,2,1
1157,204,2013,5,2,1
1158,204,2014,5,2,1
1159,204,2015,5,2,1
1160,204,2016,5,2,1
1161,204,2017,5,2,1
1162,204,2018,5,2,1
1163,204,2019,5,2,1
1164,204,2020,5,2,1
1165,204,2021,5,2,1
1166,204,2022,5,2,1
1167,205,2013,5,2,1
1168,205,2014,5,2,1
1169,205,2015,5,2,1
1170,205,2016,5,2,1
1171,205,2017,5,2,1
1172,205,2018,5,2,1
1173,205,2019,5,2,1
1174,205,2020,5,2,1
1175,205,2021,5,2,1
1176,205,2022,5,2,1
1177,206,2015,5,2,1
1178,206,2016,5,2,1
1179,206,2017,5,2,1
1180,206,2018,5,2,1
1181,206,2019,5,2,1
1182,206,2020,5,2,1
1183,206,2021,5,2,1
1184,206,2022,5,2,1
1185,207,2014,5,2,1
1186,207,2015,5,2,1
1187,207,2016,5,2,1
1188,207,2017,5,2,1
1189,207,2018,5,2,1
1190,207,2019,5,2,1
1191,207,2020,5,2,1
1192,207,2021,5,2,1
1193,207,2022,5,2,1
1194,208,2013,5,2,1
1195,208,2014,5,2,1
1196,208,2015,5,2,1
1197,208,2016,5,2,1
1198,208,2017,5,2,1
1199,208,2018,5,2,1
1200,208,2019,5,2,1
1201,208,2020,5,2,1
1202,209,2013,5,2,1
1203,209,2014,5,2,1
1204,209,2015,5,2,1
1205,209,2016,5,2,1
1206,209,2017,5,2,1
1207,209,2018,5,2,1
1208,209,2019,5,2,1
1209,209,2020,5,2,1
1210,209,2021,5,2,1
1211,209,2022,5,2,1
1212,210,2013,5,2,1
1213,210,2014,5,2,1
1214,210,2015,5,2,1
1215,210,2016,5,2,1
1216,210,2017,5,2,1
1217,210,2018,5,2,1
1218,210,2019,5,2,1
1219,210,2020,5,2,1
1220,210,2021,5,2,1
1221,210,2022,5,2,1
1222,211,2013,5,2,1
1223,211,2014,5,2,1
1224,211,2015,5,2,1
1225,211,2016,5,2,1
1226,211,2017,5,2,1
1227,211,2018,5,2,1
1228,211,2019,5,2,1
1229,211,2020,5,2,1
1230,211,2021,5,2,1
1231,211,2022,5,2,1
1232,212,2013,5,2,1
1233,212,2014,5,2,1
1234,212,2015,5,2,1
1235,212,2016,5,2,1
1236,212,2017,5,2,1
1237,212,2018,5,2,1
1238,212,2019,5,2,1
1239,212,2020,5,2,1
1240,212,2021,5,2,1
1241,212,2022,5,2,1
1242,213,2013,5,2,1
1243,213,2014,5,2,1
1244,213,2015,5,2,1
1245,213,2016,5,2,1
1246,213,2017,5,2,1
1247,213,2018,5,2,1
1248,213,2019,5,2,1
1249,213,2020,5,2,1
1250,213,2021,5,2,1
1251,213,2022,5,2,1
1252,214,2014,5,2,1
1253,214,2015,5,2,1
1254,214,2016,5,2,1
1255,214,2017,5,2,1
1256,214,2018,5,2,1
1257,214,2019,5,2,1
1258,214,2020,5,2,1
1259,214,2021,5,2,1
1260,214,2022,5,2,1
1261,215,2013,5,2,1
1262,215,2014,5,2,1
1263,215,2015,5,2,1
1264,215,2016,5,2,1
1265,215,2017,5,2,1
1266,215,2018,5,2,1
1267,215,2019,5,2,1
1268,215,2020,5,2,1
1269,215,2021,5,2,1
1270,215,2022,5,2,1
1271,216,2013,5,2,1
1272,216,2014,5,2,1
1273,216,2015,5,2,1
1274,216,2016,5,2,1
1275,216,2017,5,2,1
1276,216,2018,5,2,1
1277,216,2019,5,2,1
1278,216,2020,5,2,1
1279,216,2021,5,2,1
1280,216,2022,5,2,1
1281,217,2013,5,2,1
1282,217,2014,5,2,1
1283,217,2015,5,2,1
1284,217,2016,5,2,1
1285,217,2017,5,2,1
1286,217,2018,5,2,1
1287,217,2019,5,2,1
1288,217,2020,5,2,1
1289,217,2021,5,2,1
1290,217,2022,5,2,1
1291,218,2013,5,2,1
1292,218,2014,5,2,1
1293,218,2015,5,2,1
1294,218,2016,5,2,1
1295,218,2017,5,2,1
1296,218,2018,5,2,1
1297,218,2019,5,2,1
1298,218,2020,5,2,1
1299,218,2021,5,2,1
1300,218,2022,5,2,1
1301,219,2013,5,2,1
1302,219,2014,5,2,1
1303,219,2015,5,2,1
1304,219,2016,5,2,1
1305,219,2017,5,2,1
1306,219,2018,5,2,1
1307,219,2019,5,2,1
1308,219,2020,5,2,1
1309,219,2021,5,2,1
1310,219,2022,5,2,1
1311,220,2013,5,2,1
1312,220,2014,5,2,1
1313,220,2015,5,2,1
1314,220,2016,5,2,1
1315,220,2017,5,2,1
1316,220,2018,5,2,1
1317,220,2020,5,2,1
1318,220,2021,5,2,1
1319,220,2022,5,2,1
1320,221,2013,5,2,1
1321,221,2014,5,2,1
1322,221,2015,5,2,1
1323,221,2016,5,2,1
1324,221,2017,5,2,1
1325,221,2018,5,2,1
1326,221,2019,5,2,1
1327,221,2020,5,2,1
1328,221,2021,5,2,1
1329,221,2022,5,2,1
1330,222,2013,5,2,1
1331,222,2014,5,2,1
1332,222,2015,5,2,1
1333,222,2016,5,2,1
1334,222,2017,5,2,1
1335,222,2018,5,2,1
1336,222,2019,5,2,1
1337,222,2020,5,2,1
1338,222,2021,5,2,1
1339,222,2022,5,2,1
1340,223,2014,5,2,1
1341,223,2015,5,2,1
1342,223,2016,5,2,1
1343,223,2017,5,2,1
1344,223,2018,5,2,1
1345,223,2019,5,2,1
1346,223,2020,5,2,1
1347,223,2021,5,2,1
1348,223,2022,5,2,1
1349,224,2013,5,2,1
1350,224,2014,5,2,1
1351,224,2015,5,2,1
1352,224,2016,5,2,1
1353,224,2017,5,2,1
1354,224,2018,5,2,1
1355,224,2019,5,2,1
1356,225,2013,5,2,1
1357,225,2014,5,2,1
1358,225,2015,5,2,1
1359,225,2016,5,2,1
1360,226,2021,5,2,1
1361,227,2016,5,2,1
1362,227,2017,5,2,1
1363,227,2018,5,2,1
1364,227,2019,5,2,1
1365,227,2020,5,2,1
1366,227,2021,5,2,1
1367,227,2022,5,2,1
1368,228,2013,5,2,1
1369,228,2014,5,2,1
1370,228,2015,5,2,1
1371,228,2016,5,2,1
1372,228,2017,5,2,1
1373,228,2018,5,2,1
1374,228,2019,5,2,1
1375,228,2020,5,2,1
1376,228,2021,5,2,1
1377,228,2022,5,2,1
1378,229,2013,5,2,1
1379,229,2014,5,2,1
1380,229,2015,5,2,1
1381,229,2016,5,2,1
1382,229,2017,5,2,1
1383,229,2018,5,2,1
1384,229,2019,5,2,1
1385,229,2020,5,2,1
1386,229,2021,5,2,1
1387,229,2022,5,2,1
1388,230,2013,5,2,1
1389,230,2014,5,2,1
1390,230,2015,5,2,1
1391,230,2016,5,2,1
1392,230,2017,5,2,1
1393,230,2018,5,2,1
1394,230,2019,5,2,1
1395,230,2020,5,2,1
1396,230,2021,5,2,1
1397,230,2022,5,2,1
1398,231,2017,5,2,1
1399,231,2018,5,2,1
1400,231,2019,5,2,1
1401,231,2020,5,2,1
1402,231,2021,5,2,1
1403,231,2022,5,2,1
1404,232,2013,5,2,1
1405,232,2014,5,2,1
1406,232,2015,5,2,1
1407,232,2016,5,2,1
1408,232,2017,5,2,1
1409,232,2018,5,2,1
1410,232,2019,5,2,1
1411,232,2020,5,2,1
1412,232,2021,5,2,1
1413,232,2022,5,2,1
1414,233,2013,5,2,1
1415,233,2014,5,2,1
1416,233,2015,5,2,1
1417,233,2016,5,2,1
1418,233,2017,5,2,1
1419,233,2018,5,2,1
1420,233,2019,5,2,1
1421,233,2020,5,2,1
1422,233,2021,5,2,1
1423,233,2022,5,2,1
1424,234,2013,5,2,1
1425,234,2014,5,2,1
1426,234,2015,5,2,1
1427,235,2014,5,2,1
1428,235,2015,5,2,1
1429,235,2016,5,2,1
1430,235,2017,5,2,1
1431,235,2018,5,2,1
1432,235,2019,5,2,1
1433,235,2020,5,2,1
1434,235,2021,5,2,1
1435,235,2022,5,2,1
1436,236,2013,5,2,1
1437,236,2014,5,2,1
1438,236,2015,5,2,1
1439,236,2016,5,2,1
1440,236,2017,5,2,1
1441,236,2018,5,2,1
1442,236,2019,5,2,1
1443,236,2020,5,2,1
1444,236,2021,5,2,1
1445,236,2022,5,2,1
1446,237,2022,5,2,1
1447,238,2013,5,2,1
1448,238,2014,5,2,1
1449,238,2015,5,2,1
1450,238,2016,5,2,1
1451,238,2017,5,2,1
1452,238,2018,5,2,1
1453,238,2019,5,2,1
1454,238,2020,5,2,1
1455,238,2021,5,2,1
1456,238,2022,5,2,1
1457,239,2022,5,2,1
1458,240,2014,5,2,1
1459,240,2015,5,2,1
1460,240,2016,5,2,1
1461,241,2016,5,2,1
1462,241,2017,5,2,1
1463,241,2018,5,2,1
1464,241,2019,5,2,1
1465,241,2020,5,2,1
1466,241,2021,5,2,1
1467,241,2022,5,2,1
1468,242,2013,5,2,1
1469,242,2014,5,2,1
1470,242,2015,5,2,1
1471,242,2016,5,2,1
1472,242,2017,5,2,1
1473,242,2018,5,2,1
1474,242,2019,5,2,1
1475,242,2020,5,2,1
1476,242,2021,5,2,1
1477,242,2022,5,2,1
1478,243,2013,5,2,1
1479,243,2014,5,2,1
1480,243,2015,5,2,1
1481,243,2016,5,2,1
1482,243,2017,5,2,1
1483,243,2018,5,2,1
1484,243,2019,5,2,1
1485,243,2020,5,2,1
1486,243,2021,5,2,1
1487,243,2022,5,2,1
1488,244,2013,5,2,1
1489,244,2014,5,2,1
1490,244,2015,5,2,1
1491,244,2016,5,2,1
1492,244,2017,5,2,1
1493,244,2018,5,2,1
1494,244,2019,5,2,1
1495,244,2020,5,2,1
1496,244,2021,5,2,1
1497,244,2022,5,2,1
1498,245,2019,5,2,1
1499,245,2020,5,2,1
1500,245,2021,5,2,1
1501,245,2022,5,2,1
1502,246,2013,5,2,1
1503,246,2014,5,2,1
1504,246,2015,5,2,1
1505,246,2016,5,2,1
1506,246,2017,5,2,1
1507,246,2018,5,2,1
1508,246,2019,5,2,1
1509,246,2020,5,2,1
1510,246,2021,5,2,1
1511,246,2022,5,2,1
1512,247,2013,5,2,1
1513,247,2014,5,2,1
1514,247,2015,5,2,1
1515,247,2016,5,2,1
1516,247,2017,5,2,1
1517,247,2018,5,2,1
1518,247,2019,5,2,1
1519,247,2020,5,2,1
1520,247,2021,5,2,1
1521,247,2022,5,2,1
1522,248,2013,5,2,1
1523,248,2014,5,2,1
1524,248,2015,5,2,1
1525,248,2016,5,2,1
1526,248,2017,5,2,1
1527,248,2018,5,2,1
1528,248,2019,5,2,1
1529,248,2020,5,2,1
1530,248,2021,5,2,1
1531,248,2022,5,2,1
1532,249,2013,5,2,1
1533,249,2014,5,2,1
1534,249,2015,5,2,1
1535,249,2016,5,2,1
1536,249,2017,5,2,1
1537,249,2018,5,2,1
1538,249,2019,5,2,1
1539,249,2020,5,2,1
1540,249,2021,5,2,1
1541,249,2022,5,2,1
1542,250,2013,5,2,1
1543,250,2014,5,2,1
1544,250,2015,5,2,1
1545,250,2016,5,2,1
1546,250,2017,5,2,1
1547,250,2018,5,2,1
1548,250,2019,5,2,1
1549,250,2020,5,2,1
1550,250,2021,5,2,1
1551,250,2022,5,2,1
1552,251,2013,5,2,1
1553,251,2014,5,2,1
1554,251,2015,5,2,1
1555,251,2016,5,2,1
1556,251,2017,5,2,1
1557,251,2018,5,2,1
1558,251,2019,5,2,1
1559,251,2020,5,2,1
1560,251,2021,5,2,1
1561,251,2022,5,2,1
1562,252,2013,5,2,1
1563,252,2014,5,2,1
1564,252,2015,5,2,1
1565,252,2016,5,2,1
1566,252,2017,5,2,1
1567,252,2018,5,2,1
1568,252,2019,5,2,1
1569,252,2020,5,2,1
1570,253,2013,5,2,1
1571,253,2014,5,2,1
1572,253,2015,5,2,1
1573,253,2016,5,2,1
1574,253,2017,5,2,1
1575,253,2018,5,2,1
1576,253,2019,5,2,1
1577,253,2020,5,2,1
1578,253,2021,5,2,1
1579,253,2022,5,2,1
1580,254,2013,5,2,1
1581,254,2014,5,2,1
1582,254,2015,5,2,1
1583,254,2016,5,2,1
1584,254,2017,5,2,1
1585,254,2018,5,2,1
1586,254,2019,5,2,1
1587,254,2020,5,2,1
1588,254,2021,5,2,1
1589,254,2022,5,2,1
1590,255,2013,5,2,1
1591,255,2014,5,2,1
1592,255,2015,5,2,1
1593,255,2016,5,2,1
1594,255,2017,5,2,1
1595,255,2018,5,2,1
1596,255,2019,5,2,1
1597,255,2020,5,2,1
1598,255,2021,5,2,1
1599,255,2022,5,2,1
1600,256,2014,5,2,1
1601,256,2015,5,2,1
1602,256,2016,5,2,1
1603,256,2017,5,2,1
1604,256,2018,5,2,1
1605,256,2019,5,2,1
1606,256,2020,5,2,1
1607,256,2021,5,2,1
1608,256,2022,5,2,1
1609,257,2013,5,2,1
1610,257,2014,5,2,1
1611,257,2015,5,2,1
1612,257,2016,5,2,1
1613,257,2017,5,2,1
1614,257,2018,5,2,1
1615,257,2019,5,2,1
1616,257,2020,5,2,1
1617,257,2021,5,2,1
1618,257,2022,5,2,1
1619,258,2013,5,2,1
1620,258,2014,5,2,1
1621,258,2015,5,2,1
1622,258,2016,5,2,1
1623,258,2017,5,2,1
1624,258,2018,5,2,1
1625,258,2019,5,2,1
1626,258,2020,5,2,1
1627,258,2021,5,2,1
1628,258,2022,5,2,1
1629,259,2013,5,2,1
1630,259,2014,5,2,1
1631,259,2015,5,2,1
1632,259,2016,5,2,1
1633,259,2017,5,2,1
1634,259,2018,5,2,1
1635,259,2019,5,2,1
1636,259,2020,5,2,1
1637,259,2021,5,2,1
1638,259,2022,5,2,1
1639,260,2013,5,2,1
1640,260,2014,5,2,1
1641,260,2015,5,2,1
1642,260,2022,5,2,1
1643,261,2019,5,2,1
1644,261,2020,5,2,1
1645,261,2021,5,2,1
1646,262,2013,5,2,1
1647,262,2014,5,2,1
1648,262,2015,5,2,1
1649,262,2016,5,2,1
1650,262,2017,5,2,1
1651,262,2018,5,2,1
1652,262,2019,5,2,1
1653,262,2020,5,2,1
1654,262,2021,5,2,1
1655,262,2022,5,2,1
1656,263,2013,5,2,1
1657,263,2014,5,2,1
1658,263,2015,5,2,1
1659,263,2016,5,2,1
1660,263,2017,5,2,1
1661,263,2018,5,2,1
1662,263,2019,5,2,1
1663,263,2020,5,2,1
1664,263,2021,5,2,1
1665,263,2022,5,2,1
1666,264,2013,5,2,1
1667,264,2014,5,2,1
1668,264,2015,5,2,1
1669,264,2016,5,2,1
1670,265,2013,5,2,1
1671,265,2014,5,2,1
1672,265,2015,5,2,1
1673,265,2016,5,2,1
1674,265,2017,5,2,1
1675,265,2018,5,2,1
1676,265,2019,5,2,1
1677,265,2020,5,2,1
1678,265,2021,5,2,1
1679,265,2022,5,2,1
1680,266,2013,5,2,1
1681,266,2014,5,2,1
1682,266,2015,5,2,1
1683,266,2016,5,2,1
1684,266,2017,5,2,1
1685,266,2018,5,2,1
1686,266,2019,5,2,1
1687,266,2020,5,2,1
1688,266,2021,5,2,1
1689,266,2022,5,2,1
1690,267,2013,5,2,1
1691,267,2014,5,2,1
1692,267,2015,5,2,1
1693,267,2017,5,2,1
1694,267,2018,5,2,1
1695,267,2019,5,2,1
1696,268,2017,5,2,1
1697,268,2019,5,2,1
1698,269,2013,5,2,1
1699,269,2014,5,2,1
1700,269,2015,5,2,1
1701,269,2016,5,2,1
1702,269,2017,5,2,1
1703,269,2018,5,2,1
1704,269,2019,5,2,1
1705,269,2020,5,2,1
1706,269,2021,5,2,1
1707,269,2022,5,2,1
1708,270,2013,5,2,1
1709,270,2014,5,2,1
1710,270,2015,5,2,1
1711,270,2016,5,2,1
1712,270,2017,5,2,1
1713,270,2018,5,2,1
1714,270,2019,5,2,1
1715,270,2020,5,2,1
1716,270,2021,5,2,1
1717,270,2022,5,2,1
1718,271,2013,5,2,1
1719,271,2014,5,2,1
1720,271,2015,5,2,1
1721,271,2016,5,2,1
1722,271,2017,5,2,1
1723,271,2018,5,2,1
1724,271,2019,5,2,1
1725,271,2020,5,2,1
1726,271,2021,5,2,1
1727,271,2022,5,2,1
1728,272,2013,5,2,1
1729,272,2015,5,2,1
1730,272,2016,5,2,1
1731,272,2017,5,2,1
1732,272,2018,5,2,1
1733,272,2022,5,2,1
1734,273,2013,5,2,1
1735,273,2014,5,2,1
1736,273,2015,5,2,1
1737,273,2016,5,2,1
1738,273,2017,5,2,1
1739,273,2018,5,2,1
1740,273,2019,5,2,1
1741,273,2020,5,2,1
1742,273,2021,5,2,1
1743,273,2022,5,2,1
1744,274,2013,5,2,1
1745,274,2014,5,2,1
1746,274,2015,5,2,1
1747,274,2016,5,2,1
1748,274,2017,5,2,1
1749,274,2018,5,2,1
1750,274,2019,5,2,1
1751,274,2020,5,2,1
1752,274,2021,5,2,1
1753,275,2013,5,2,1
1754,275,2014,5,2,1
1755,275,2015,5,2,1
1756,275,2019,5,2,1
1757,276,2013,5,2,1
1758,276,2014,5,2,1
1759,276,2015,5,2,1
1760,277,2013,5,2,1
1761,277,2014,5,2,1
1762,277,2015,5,2,1
1763,277,2016,5,2,1
1764,277,2017,5,2,1
1765,277,2018,5,2,1
1766,277,2019,5,2,1
1767,277,2020,5,2,1
1768,277,2021,5,2,1
1769,277,2022,5,2,1
1770,278,2021,5,2,1
1771,278,2022,5,2,1
1772,279,2013,5,2,1
1773,279,2015,5,2,1
1774,279,2017,5,2,1
1775,279,2020,5,2,1
1776,280,2013,5,2,1
1777,280,2014,5,2,1
1778,280,2015,5,2,1
1779,280,2016,5,2,1
1780,280,2017,5,2,1
1781,280,2018,5,2,1
1782,280,2021,5,2,1
1783,280,2022,5,2,1
1784,281,2013,5,2,1
1785,281,2014,5,2,1
1786,281,2015,5,2,1
1787,281,2016,5,2,1
1788,281,2017,5,2,1
1789,281,2018,5,2,1
1790,281,2019,5,2,1
1791,281,2020,5,2,1
1792,281,2021,5,2,1
1793,281,2022,5,2,1
1794,282,2013,5,2,1
1795,282,2014,5,2,1
1796,282,2015,5,2,1
1797,282,2016,5,2,1
1798,282,2017,5,2,1
1799,282,2018,5,2,1
1800,282,2019,5,2,1
1801,282,2020,5,2,1
1802,282,2021,5,2,1
1803,282,2022,5,2,1
1804,283,2013,5,2,1
1805,283,2014,5,2,1
1806,283,2015,5,2,1
1807,283,2016,5,2,1
1808,283,2017,5,2,1
1809,283,2018,5,2,1
1810,283,2019,5,2,1
1811,283,2020,5,2,1
1812,283,2021,5,2,1
1813,283,2022,5,2,1
1814,284,2013,5,2,1
1815,284,2014,5,2,1
1816,284,2015,5,2,1
1817,284,2016,5,2,1
1818,285,2013,5,2,1
1819,285,2014,5,2,1
1820,285,2015,5,2,1
1821,285,2016,5,2,1
1822,286,2013,5,2,1
1823,286,2014,5,2,1
1824,286,2015,5,2,1
1825,286,2017,5,2,1
1826,286,2019,5,2,1
1827,286,2020,5,2,1
1828,286,2021,5,2,1
1829,286,2022,5,2,1
1830,287,2013,5,2,1
1831,287,2014,5,2,1
1832,287,2015,5,2,1
1833,287,2016,5,2,1
1834,287,2017,5,2,1
1835,287,2018,5,2,1
1836,287,2019,5,2,1
1837,288,2013,5,2,1
1838,288,2014,5,2,1
1839,288,2015,5,2,1
1840,288,2016,5,2,1
1841,288,2017,5,2,1
1842,288,2018,5,2,1
1843,288,2019,5,2,1
1844,288,2020,5,2,1
1845,288,2021,5,2,1
1846,288,2022,5,2,1
1847,289,2013,5,2,1
1848,289,2014,5,2,1
1849,289,2015,5,2,1
1850,289,2016,5,2,1
1851,289,2017,5,2,1
1852,289,2018,5,2,1
1853,289,2019,5,2,1
1854,289,2021,5,2,1
1855,290,2013,5,2,1
1856,290,2014,5,2,1
1857,290,2015,5,2,1
1858,290,2016,5,2,1
1859,290,2017,5,2,1
1860,290,2018,5,2,1
1861,290,2019,5,2,1
1862,290,2020,5,2,1
1863,290,2021,5,2,1
1864,290,2022,5,2,1
1865,291,2013,5,2,1
1866,291,2014,5,2,1
1867,291,2015,5,2,1
1868,291,2016,5,2,1
1869,291,2017,5,2,1
1870,291,2018,5,2,1
1871,291,2019,5,2,1
1872,291,2020,5,2,1
1873,291,2021,5,2,1
1874,291,2022,5,2,1
1875,292,2013,5,2,1
1876,292,2014,5,2,1
1877,292,2015,5,2,1
1878,292,2016,5,2,1
1879,292,2017,5,2,1
1880,292,2018,5,2,1
1881,292,2019,5,2,1
1882,292,2021,5,2,1
1883,293,2013,5,2,1
1884,293,2014,5,2,1
1885,293,2015,5,2,1
1886,293,2016,5,2,1
1887,293,2017,5,2,1
1888,293,2018,5,2,1
1889,293,2019,5,2,1
1890,293,2020,5,2,1
1891,293,2021,5,2,1
1892,293,2022,5,2,1
1893,294,2013,5,2,1
1894,294,2014,5,2,1
1895,294,2018,5,2,1
1896,295,2013,5,2,1
1897,295,2014,5,2,1
1898,295,2015,5,2,1
1899,295,2016,5,2,1
1900,295,2017,5,2,1
1901,295,2018,5,2,1
1902,295,2019,5,2,1
1903,295,2020,5,2,1
1904,295,2021,5,2,1
1905,295,2022,5,2,1
1906,296,2014,5,2,1
1907,296,2018,5,2,1
1908,296,2019,5,2,1
1909,296,2020,5,2,1
1910,296,2021,5,2,1
1911,296,2022,5,2,1
1912,297,2018,5,2,1
1913,298,2013,5,2,1
1914,298,2014,5,2,1
1915,298,2015,5,2,1
1916,298,2016,5,2,1
1917,298,2017,5,2,1
1918,298,2018,5,2,1
1919,298,2019,5,2,1
1920,298,2020,5,2,1
1921,298,2021,5,2,1
1922,298,2022,5,2,1
1923,299,2013,5,2,1
1924,299,2014,5,2,1
1925,299,2015,5,2,1
1926,299,2016,5,2,1
1927,299,2017,5,2,1
1928,299,2018,5,2,1
1929,299,2019,5,2,1
1930,299,2020,5,2,1
1931,299,2021,5,2,1
1932,299,2022,5,2,1
1933,300,2013,5,2,1
1934,300,2014,5,2,1
1935,300,2015,5,2,1
1936,300,2016,5,2,1
1937,300,2017,5,2,1
1938,300,2018,5,2,1
1939,300,2019,5,2,1
1940,300,2020,5,2,1
1941,300,2021,5,2,1
1942,300,2022,5,2,1
1943,301,2013,5,2,1
1944,301,2014,5,2,1
1945,301,2015,5,2,1
1946,301,2016,5,2,1
1947,301,2017,5,2,1
1948,301,2018,5,2,1
1949,301,2019,5,2,1
1950,301,2020,5,2,1
1951,301,2021,5,2,1
1952,301,2022,5,2,1
1953,302,2018,5,2,1
1954,302,2019,5,2,1
1955,302,2020,5,2,1
1956,302,2021,5,2,1
1957,302,2022,5,2,1
1958,303,2014,5,2,1
1959,303,2015,5,2,1
1960,303,2016,5,2,1
1961,303,2017,5,2,1
1962,303,2018,5,2,1
1963,303,2019,5,2,1
1964,303,2020,5,2,1
1965,303,2021,5,2,1
1966,303,2022,5,2,1
1967,304,2013,5,2,1
1968,304,2014,5,2,1
1969,304,2015,5,2,1
1970,305,2013,5,2,1
1971,305,2014,5,2,1
1972,305,2015,5,2,1
1973,305,2016,5,2,1
1974,305,2017,5,2,1
1975,305,2018,5,2,1
1976,305,2019,5,2,1
1977,305,2020,5,2,1
1978,305,2021,5,2,1
1979,305,2022,5,2,1
1980,306,2019,5,2,1
1981,306,2020,5,2,1
1982,306,2021,5,2,1
1983,306,2022,5,2,1
1984,307,2013,5,2,1
1985,307,2014,5,2,1
1986,307,2015,5,2,1
1987,307,2016,5,2,1
1988,307,2017,5,2,1
1989,307,2018,5,2,1
1990,308,2014,5,2,1
1991,308,2015,5,2,1
1992,308,2016,5,2,1
1993,308,2017,5,2,1
1994,308,2018,5,2,1
1995,308,2019,5,2,1
1996,308,2020,5,2,1
1997,308,2021,5,2,1
1998,308,2022,5,2,1
1999,309,2013,5,2,1
2000,309,2014,5,2,1
2001,309,2015,5,2,1
2002,309,2016,5,2,1
2003,309,2017,5,2,1
2004,309,2018,5,2,1
2005,309,2019,5,2,1
2006,309,2020,5,2,1
2007,309,2021,5,2,1
2008,309,2022,5,2,1
2009,310,2013,5,2,1
2010,310,2014,5,2,1
2011,310,2015,5,2,1
2012,310,2016,5,2,1
2013,310,2017,5,2,1
2014,310,2018,5,2,1
2015,310,2019,5,2,1
2016,310,2020,5,2,1
2017,310,2021,5,2,1
2018,310,2022,5,2,1
2019,311,2013,5,2,1
2020,311,2014,5,2,1
2021,311,2015,5,2,1
2022,311,2016,5,2,1
2023,311,2017,5,2,1
2024,311,2018,5,2,1
2025,311,2019,5,2,1
2026,311,2020,5,2,1
2027,311,2021,5,2,1
2028,311,2022,5,2,1
2029,312,2013,5,2,1
2030,312,2014,5,2,1
2031,312,2015,5,2,1
2032,312,2016,5,2,1
2033,312,2017,5,2,1
2034,312,2018,5,2,1
2035,312,2019,5,2,1
2036,312,2020,5,2,1
2037,312,2021,5,2,1
2038,312,2022,5,2,1
2039,313,2013,5,2,1
2040,313,2014,5,2,1
2041,313,2015,5,2,1
2042,313,2016,5,2,1
2043,313,2017,5,2,1
2044,313,2018,5,2,1
2045,313,2019,5,2,1
2046,313,2020,5,2,1
2047,313,2021,5,2,1
2048,314,2013,5,2,1
2049,314,2014,5,2,1
2050,314,2015,5,2,1
2051,315,2013,5,2,1
2052,315,2014,5,2,1
2053,315,2015,5,2,1
2054,315,2016,5,2,1
2055,315,2017,5,2,1
2056,315,2018,5,2,1
2057,315,2019,5,2,1
2058,315,2020,5,2,1
2059,315,2021,5,2,1
2060,315,2022,5,2,1
2061,316,2013,5,2,1
2062,316,2014,5,2,1
2063,316,2015,5,2,1
2064,316,2016,5,2,1
2065,316,2017,5,2,1
2066,316,2018,5,2,1
