obs_id,school_id,school_name,county_name,year,county_loc_id,school_loc_id,location,cohort,age,dose,weight
399,303,carl b. munck elementary,Alameda,2022,2,111,111,2022,5,2,1
400,313,castro valley elementary,Alameda,2013,2,112,112,2013,5,2,1
401,313,castro valley elementary,Alameda,2014,2,112,112,2014,5,2,1
402,313,castro valley elementary,Alameda,2015,2,112,112,2015,5,2,1
403,313,castro valley elementary,Alameda,2016,2,112,112,2016,5,2,1
404,313,castro valley elementary,Alameda,2017,2,112,112,2017,5,2,1
405,313,castro valley elementary,Alameda,2018,2,112,112,2018,5,2,1
406,313,castro valley elementary,Alameda,2019,2,112,112,2019,5,2,1
407,313,castro valley elementary,Alameda,2020,2,112,112,2020,5,2,1
408,313,castro valley elementary,Alameda,2021,2,112,112,2021,5,2,1
409,313,castro valley elementary,Alameda,2022,2,112,112,2022,5,2,1
410,338,chabot elementary,Alameda,2013,2,113,113,2013,5,2,1
411,338,chabot elementary,Alameda,2014,2,113,113,2014,5,2,1
412,338,chabot elementary,Alameda,2015,2,113,113,2015,5,2,1
413,338,chabot elementary,Alameda,2016,2,113,113,2016,5,2,1
414,338,chabot elementary,Alameda,2017,2,113,113,2017,5,2,1
415,338,chabot elementary,Alameda,2018,2,113,113,2018,5,2,1
416,338,chabot elementary,Alameda,2019,2,113,113,2019,5,2,1
417,338,chabot elementary,Alameda,2020,2,113,113,2020,5,2,1
418,338,chabot elementary,Alameda,2021,2,113,113,2021,5,2,1
419,338,chabot elementary,Alameda,2022,2,113,113,2022,5,2,1
420,345,challenger-ardenwood,Alameda,2013,2,114,114,2013,5,2,1
421,345,challenger???ardenwood,Alameda,2014,2,114,114,2014,5,2,1
422,345,challengerâardenwood,Alameda,2015,2,114,114,2015,5,2,1
423,345,challenger?ardenwood,Alameda,2016,2,114,114,2016,5,2,1
424,345,challengerardenwood,Alameda,2017,2,114,114,2017,5,2,1
425,345,challenger school ??? ardenwood,Alameda,2018,2,114,114,2018,5,2,1
426,345,challenger school â€“ ardenwood,Alameda,2019,2,114,114,2019,5,2,1
427,345,challenger school  ardenwood,Alameda,2020,2,114,114,2020,5,2,1
428,345,challenger school – ardenwood,Alameda,2021,2,114,114,2021,5,2,1
429,345,challenger school  ardenwood,Alameda,2022,2,114,114,2022,5,2,1
430,346,challenger - newark,Alameda,2013,2,115,115,2013,5,2,1
431,346,challenger - newark,Alameda,2014,2,115,115,2014,5,2,1
432,346,challenger - newark,Alameda,2015,2,115,115,2015,5,2,1
433,346,challenger - newark,Alameda,2016,2,115,115,2016,5,2,1
434,346,challenger - newark,Alameda,2017,2,115,115,2017,5,2,1
435,346,challenger newark,Alameda,2018,2,115,115,2018,5,2,1
436,346,challenger school - newark,Alameda,2019,2,115,115,2019,5,2,1
437,346,challenger school - newark,Alameda,2020,2,115,115,2020,5,2,1
438,346,challenger school - newark,Alameda,2021,2,115,115,2021,5,2,1
439,346,challenger school - newark,Alameda,2022,2,115,115,2022,5,2,1
440,350,cherryland elementary,Alameda,2013,2,116,116,2013,5,2,1
441,350,cherryland elementary,Alameda,2014,2,116,116,2014,5,2,1
442,350,cherryland elementary,Alameda,2015,2,116,116,2015,5,2,1
443,350,cherryland elementary,Alameda,2016,2,116,116,2016,5,2,1
444,350,cherryland elementary,Alameda,2017,2,116,116,2017,5,2,1
445,350,cherryland elementary,Alameda,2018,2,116,116,2018,5,2,1
446,350,cherryland elementary,Alameda,2019,2,116,116,2019,5,2,1
447,350,cherryland elementary,Alameda,2020,2,116,116,2020,5,2,1
448,350,cherryland elementary,Alameda,2021,2,116,116,2021,5,2,1
449,350,cherryland elementary,Alameda,2022,2,116,116,2022,5,2,1
450,357,the child unique montessori school/montessori elementary school of alameda,Alameda,2019,2,117,117,2019,5,2,1
451,368,chinese christian schools-alameda,Alameda,2013,2,118,118,2013,5,2,1
452,368,chinese christian schools-san leandro,Alameda,2013,2,118,118,2013,5,2,1
453,368,chinese christian schools-alameda,Alameda,2014,2,118,118,2014,5,2,1
454,368,chinese christian schools-san leandro,Alameda,2014,2,118,118,2014,5,2,1
455,368,chinese christian schools-alameda,Alameda,2015,2,118,118,2015,5,2,1
456,368,chinese christian schools?alameda,Alameda,2016,2,118,118,2016,5,2,1
457,368,chinese christian schoolsalameda,Alameda,2017,2,118,118,2017,5,2,1
458,386,cleveland elementary,Alameda,2013,2,119,119,2013,5,2,1
459,386,cleveland elementary,Alameda,2014,2,119,119,2014,5,2,1
460,386,cleveland elementary,Alameda,2015,2,119,119,2015,5,2,1
461,386,cleveland elementary,Alameda,2016,2,119,119,2016,5,2,1
462,386,cleveland elementary,Alameda,2017,2,119,119,2017,5,2,1
463,386,cleveland elementary,Alameda,2018,2,119,119,2018,5,2,1
464,386,cleveland elementary,Alameda,2019,2,119,119,2019,5,2,1
465,386,cleveland elementary,Alameda,2020,2,119,119,2020,5,2,1
466,386,cleveland elementary,Alameda,2021,2,119,119,2021,5,2,1
467,386,cleveland elementary,Alameda,2022,2,119,119,2022,5,2,1
468,391,coastline christian,Alameda,2018,2,120,120,2018,5,2,1
469,391,coastline christian schools,Alameda,2019,2,120,120,2019,5,2,1
470,391,coastline christian schools,Alameda,2020,2,120,120,2020,5,2,1
471,391,coastline christian schools,Alameda,2021,2,120,120,2021,5,2,1
472,391,coastline christian schools,Alameda,2022,2,120,120,2022,5,2,1
473,398,colonial acres elementary,Alameda,2013,2,121,121,2013,5,2,1
474,398,colonial acres elementary,Alameda,2014,2,121,121,2014,5,2,1
475,398,colonial acres elementary,Alameda,2015,2,121,121,2015,5,2,1
476,398,colonial acres elementary,Alameda,2016,2,121,121,2016,5,2,1
477,398,colonial acres elementary,Alameda,2017,2,121,121,2017,5,2,1
478,398,colonial acres elementary,Alameda,2018,2,121,121,2018,5,2,1
479,398,colonial acres elementary,Alameda,2019,2,121,121,2019,5,2,1
480,398,colonial acres elementary,Alameda,2020,2,121,121,2020,5,2,1
481,398,colonial acres elementary,Alameda,2021,2,121,121,2021,5,2,1
482,398,colonial acres elementary,Alameda,2022,2,121,121,2022,5,2,1
483,406,community school for creative education,Alameda,2013,2,122,122,2013,5,2,1
484,406,community united elementary,Alameda,2013,2,122,122,2013,5,2,1
485,406,community united elementary,Alameda,2014,2,122,122,2014,5,2,1
486,406,community school for creative education,Alameda,2015,2,122,122,2015,5,2,1
487,406,community united elementary,Alameda,2015,2,122,122,2015,5,2,1
488,406,community school for creative education,Alameda,2016,2,122,122,2016,5,2,1
489,406,community united elementary,Alameda,2016,2,122,122,2016,5,2,1
490,406,community united elementary,Alameda,2017,2,122,122,2017,5,2,1
491,406,community school for creative education,Alameda,2018,2,122,122,2018,5,2,1
492,406,community united elementary,Alameda,2018,2,122,122,2018,5,2,1
493,406,community school for creative education,Alameda,2019,2,122,122,2019,5,2,1
494,406,community united elementary,Alameda,2019,2,122,122,2019,5,2,1
495,406,community school for creative education,Alameda,2020,2,122,122,2020,5,2,1
496,406,community united elementary,Alameda,2020,2,122,122,2020,5,2,1
497,406,community school for creative education,Alameda,2021,2,122,122,2021,5,2,1
498,409,connecting waters charter - east bay,Alameda,2019,2,123,123,2019,5,2,1
499,409,connecting waters charter - east bay,Alameda,2020,2,123,123,2020,5,2,1
500,409,connecting waters charter - east bay,Alameda,2021,2,123,123,2021,5,2,1
501,409,connecting waters charter - east bay,Alameda,2022,2,123,123,2022,5,2,1
502,411,conservatory of vocal/instrumental arts,Alameda,2013,2,124,124,2013,5,2,1
503,411,conservatory of vocal instrumental arts,Alameda,2014,2,124,124,2014,5,2,1
504,411,conservatory of vocal instrumental arts,Alameda,2015,2,124,124,2015,5,2,1
505,414,cornell elementary,Alameda,2013,2,125,125,2013,5,2,1
506,414,cornell elementary,Alameda,2014,2,125,125,2014,5,2,1
507,414,cornell elementary,Alameda,2015,2,125,125,2015,5,2,1
508,414,cornell elementary,Alameda,2016,2,125,125,2016,5,2,1
509,414,cornell elementary,Alameda,2017,2,125,125,2017,5,2,1
510,414,cornell elementary,Alameda,2018,2,125,125,2018,5,2,1
511,414,cornell elementary,Alameda,2019,2,125,125,2019,5,2,1
512,414,cornell elementary,Alameda,2020,2,125,125,2020,5,2,1
513,414,cornell elementary,Alameda,2021,2,125,125,2021,5,2,1
514,414,cornell elementary,Alameda,2022,2,125,125,2022,5,2,1
515,419,corpus christi elementary,Alameda,2013,2,126,126,2013,5,2,1
516,419,corpus christi elementary,Alameda,2014,2,126,126,2014,5,2,1
517,419,corpus christi elementary,Alameda,2015,2,126,126,2015,5,2,1
518,419,corpus christi elementary,Alameda,2016,2,126,126,2016,5,2,1
519,419,corpus christi elementary,Alameda,2017,2,126,126,2017,5,2,1
520,419,corpus christi elementary,Alameda,2018,2,126,126,2018,5,2,1
521,419,corpus christi elementary,Alameda,2019,2,126,126,2019,5,2,1
522,419,corpus christi elementary,Alameda,2021,2,126,126,2021,5,2,1
523,419,corpus christi elementary,Alameda,2022,2,126,126,2022,5,2,1
524,420,corvallis elementary,Alameda,2013,2,127,127,2013,5,2,1
525,420,corvallis elementary,Alameda,2014,2,127,127,2014,5,2,1
526,420,corvallis elementary,Alameda,2015,2,127,127,2015,5,2,1
527,420,corvallis elementary,Alameda,2016,2,127,127,2016,5,2,1
528,420,corvallis elementary,Alameda,2017,2,127,127,2017,5,2,1
529,420,corvallis elementary,Alameda,2018,2,127,127,2018,5,2,1
530,420,corvallis elementary,Alameda,2019,2,127,127,2019,5,2,1
531,420,corvallis elementary,Alameda,2020,2,127,127,2020,5,2,1
532,420,corvallis elementary,Alameda,2021,2,127,127,2021,5,2,1
533,420,corvallis elementary,Alameda,2022,2,127,127,2022,5,2,1
534,423,cottonwood creek,Alameda,2018,2,128,128,2018,5,2,1
535,423,cottonwood creek,Alameda,2019,2,128,128,2019,5,2,1
536,423,cottonwood creek,Alameda,2020,2,128,128,2020,5,2,1
537,423,cottonwood creek,Alameda,2021,2,128,128,2021,5,2,1
538,423,cottonwood creek,Alameda,2022,2,128,128,2022,5,2,1
539,424,cox academy,Alameda,2013,2,129,129,2013,5,2,1
540,424,cox academy,Alameda,2014,2,129,129,2014,5,2,1
541,424,cox academy,Alameda,2015,2,129,129,2015,5,2,1
542,424,cox academy,Alameda,2016,2,129,129,2016,5,2,1
543,424,cox academy,Alameda,2017,2,129,129,2017,5,2,1
544,424,cox academy,Alameda,2018,2,129,129,2018,5,2,1
545,424,cox academy,Alameda,2019,2,129,129,2019,5,2,1
546,424,cox academy,Alameda,2020,2,129,129,2020,5,2,1
547,424,cox academy,Alameda,2021,2,129,129,2021,5,2,1
548,424,cox academy,Alameda,2022,2,129,129,2022,5,2,1
549,425,coyote hills elementary,Alameda,2022,2,130,130,2022,5,2,1
550,426,cragmont elementary,Alameda,2013,2,131,131,2013,5,2,1
551,426,cragmont elementary,Alameda,2014,2,131,131,2014,5,2,1
552,426,cragmont elementary,Alameda,2015,2,131,131,2015,5,2,1
553,426,cragmont elementary,Alameda,2016,2,131,131,2016,5,2,1
554,426,cragmont elementary,Alameda,2017,2,131,131,2017,5,2,1
555,426,cragmont elementary,Alameda,2018,2,131,131,2018,5,2,1
556,426,cragmont elementary,Alameda,2019,2,131,131,2019,5,2,1
557,426,cragmont elementary,Alameda,2020,2,131,131,2020,5,2,1
558,426,cragmont elementary,Alameda,2021,2,131,131,2021,5,2,1
559,426,cragmont elementary,Alameda,2022,2,131,131,2022,5,2,1
560,434,crocker highlands elementary,Alameda,2013,2,132,132,2013,5,2,1
561,434,crocker highlands elementary,Alameda,2014,2,132,132,2014,5,2,1
562,434,crocker highlands elementary,Alameda,2015,2,132,132,2015,5,2,1
563,434,crocker highlands elementary,Alameda,2016,2,132,132,2016,5,2,1
564,434,crocker highlands elementary,Alameda,2017,2,132,132,2017,5,2,1
565,434,crocker highlands elementary,Alameda,2018,2,132,132,2018,5,2,1
566,434,crocker highlands elementary,Alameda,2019,2,132,132,2019,5,2,1
567,434,crocker highlands elementary,Alameda,2020,2,132,132,2020,5,2,1
568,434,crocker highlands elementary,Alameda,2021,2,132,132,2021,5,2,1
569,434,crocker highlands elementary,Alameda,2022,2,132,132,2022,5,2,1
570,447,dayton elementary,Alameda,2013,2,133,133,2013,5,2,1
571,447,dayton elementary,Alameda,2014,2,133,133,2014,5,2,1
572,447,dayton elementary,Alameda,2015,2,133,133,2015,5,2,1
573,447,dayton elementary,Alameda,2016,2,133,133,2016,5,2,1
574,447,dayton elementary,Alameda,2017,2,133,133,2017,5,2,1
575,447,dayton elementary,Alameda,2018,2,133,133,2018,5,2,1
576,447,dayton elementary,Alameda,2019,2,133,133,2019,5,2,1
577,447,dayton elementary,Alameda,2020,2,133,133,2020,5,2,1
578,447,dayton elementary,Alameda,2021,2,133,133,2021,5,2,1
579,447,dayton elementary,Alameda,2022,2,133,133,2022,5,2,1
580,455,del rey elementary,Alameda,2013,2,134,134,2013,5,2,1
581,455,del rey elementary,Alameda,2014,2,134,134,2014,5,2,1
582,455,del rey elementary,Alameda,2015,2,134,134,2015,5,2,1
583,455,del rey elementary,Alameda,2016,2,134,134,2016,5,2,1
584,455,del rey elementary,Alameda,2017,2,134,134,2017,5,2,1
585,455,del rey elementary,Alameda,2018,2,134,134,2018,5,2,1
586,455,del rey elementary,Alameda,2019,2,134,134,2019,5,2,1
587,455,del rey elementary,Alameda,2020,2,134,134,2020,5,2,1
588,455,del rey elementary,Alameda,2021,2,134,134,2021,5,2,1
589,455,del rey elementary,Alameda,2022,2,134,134,2022,5,2,1
590,458,delaine eastin elementary,Alameda,2013,2,135,135,2013,5,2,1
591,458,delaine eastin elementary,Alameda,2014,2,135,135,2014,5,2,1
592,458,delaine eastin elementary,Alameda,2015,2,135,135,2015,5,2,1
593,458,delaine eastin elementary,Alameda,2016,2,135,135,2016,5,2,1
594,458,delaine eastin elementary,Alameda,2017,2,135,135,2017,5,2,1
595,458,delaine eastin elementary,Alameda,2018,2,135,135,2018,5,2,1
596,458,delaine eastin elementary,Alameda,2019,2,135,135,2019,5,2,1
597,458,delaine eastin elementary,Alameda,2020,2,135,135,2020,5,2,1
598,458,delaine eastin elementary,Alameda,2021,2,135,135,2021,5,2,1
599,458,delaine eastin elementary,Alameda,2022,2,135,135,2022,5,2,1
600,464,donald d. lum elementary,Alameda,2013,2,136,136,2013,5,2,1
601,464,donald d. lum elementary,Alameda,2014,2,136,136,2014,5,2,1
602,464,donald d. lum elementary,Alameda,2015,2,136,136,2015,5,2,1
603,464,donald d. lum elementary,Alameda,2016,2,136,136,2016,5,2,1
604,465,donlon elementary,Alameda,2013,2,137,137,2013,5,2,1
605,465,donlon elementary,Alameda,2014,2,137,137,2014,5,2,1
606,465,donlon elementary,Alameda,2015,2,137,137,2015,5,2,1
607,465,donlon elementary,Alameda,2016,2,137,137,2016,5,2,1
608,465,donlon elementary,Alameda,2017,2,137,137,2017,5,2,1
609,465,donlon elementary,Alameda,2018,2,137,137,2018,5,2,1
610,465,donlon elementary,Alameda,2019,2,137,137,2019,5,2,1
611,465,donlon elementary,Alameda,2020,2,137,137,2020,5,2,1
612,465,donlon elementary,Alameda,2021,2,137,137,2021,5,2,1
613,465,donlon elementary,Alameda,2022,2,137,137,2022,5,2,1
614,471,dr. herbert guice christian academy,Alameda,2013,2,138,138,2013,5,2,1
615,471,dr. herbert guice christian academy,Alameda,2014,2,138,138,2014,5,2,1
616,471,dr. herbert guice christian academy,Alameda,2015,2,138,138,2015,5,2,1
617,474,dublin elementary,Alameda,2013,2,139,139,2013,5,2,1
618,474,dublin elementary,Alameda,2014,2,139,139,2014,5,2,1
619,474,dublin elementary,Alameda,2015,2,139,139,2015,5,2,1
620,474,dublin elementary,Alameda,2016,2,139,139,2016,5,2,1
621,474,dublin elementary,Alameda,2017,2,139,139,2017,5,2,1
622,474,dublin elementary,Alameda,2018,2,139,139,2018,5,2,1
623,474,dublin elementary,Alameda,2019,2,139,139,2019,5,2,1
624,474,dublin elementary,Alameda,2020,2,139,139,2020,5,2,1
625,474,dublin elementary,Alameda,2021,2,139,139,2021,5,2,1
626,474,dublin elementary,Alameda,2022,2,139,139,2022,5,2,1
627,483,e. l. musick elementary,Alameda,2013,2,140,140,2013,5,2,1
628,483,e. l. musick elementary,Alameda,2014,2,140,140,2014,5,2,1
629,483,e. l. musick elementary,Alameda,2015,2,140,140,2015,5,2,1
630,483,e. l. musick elementary,Alameda,2016,2,140,140,2016,5,2,1
631,483,e. l. musick elementary,Alameda,2017,2,140,140,2017,5,2,1
632,483,e. l. musick elementary,Alameda,2018,2,140,140,2018,5,2,1
633,483,e. l. musick elementary,Alameda,2019,2,140,140,2019,5,2,1
634,483,e. l. musick elementary,Alameda,2020,2,140,140,2020,5,2,1
635,484,e. m. grimmer elementary,Alameda,2013,2,141,141,2013,5,2,1
636,484,e. m. grimmer elementary,Alameda,2014,2,141,141,2014,5,2,1
637,484,e. m. grimmer elementary,Alameda,2015,2,141,141,2015,5,2,1
638,484,e. m. grimmer elementary,Alameda,2016,2,141,141,2016,5,2,1
639,484,e. m. grimmer elementary,Alameda,2017,2,141,141,2017,5,2,1
640,484,e. m. grimmer elementary,Alameda,2018,2,141,141,2018,5,2,1
641,484,e. m. grimmer elementary,Alameda,2019,2,141,141,2019,5,2,1
642,484,e. m. grimmer elementary,Alameda,2020,2,141,141,2020,5,2,1
643,484,e. m. grimmer elementary,Alameda,2021,2,141,141,2021,5,2,1
644,484,e. m. grimmer elementary,Alameda,2022,2,141,141,2022,5,2,1
645,490,east avenue elementary,Alameda,2013,2,142,142,2013,5,2,1
646,490,east avenue elementary,Alameda,2014,2,142,142,2014,5,2,1
647,490,east avenue elementary,Alameda,2015,2,142,142,2015,5,2,1
648,490,east avenue elementary,Alameda,2016,2,142,142,2016,5,2,1
649,490,east avenue elementary,Alameda,2017,2,142,142,2017,5,2,1
650,490,east avenue elementary,Alameda,2018,2,142,142,2018,5,2,1
651,490,east avenue elementary,Alameda,2019,2,142,142,2019,5,2,1
652,490,east avenue elementary,Alameda,2020,2,142,142,2020,5,2,1
653,490,east avenue elementary,Alameda,2021,2,142,142,2021,5,2,1
654,490,east avenue elementary,Alameda,2022,2,142,142,2022,5,2,1
655,498,east bay german international school,Alameda,2020,2,143,143,2020,5,2,1
656,498,east bay german international school,Alameda,2021,2,143,143,2021,5,2,1
657,498,east bay german international school,Alameda,2022,2,143,143,2022,5,2,1
658,512,east oakland pride elementary,Alameda,2013,2,144,144,2013,5,2,1
659,512,east oakland pride elementary,Alameda,2014,2,144,144,2014,5,2,1
660,512,east oakland pride elementary,Alameda,2015,2,144,144,2015,5,2,1
661,512,east oakland pride elementary,Alameda,2016,2,144,144,2016,5,2,1
662,512,east oakland pride elementary,Alameda,2017,2,144,144,2017,5,2,1
663,512,east oakland pride elementary,Alameda,2018,2,144,144,2018,5,2,1
664,512,east oakland pride elementary,Alameda,2019,2,144,144,2019,5,2,1
665,512,east oakland pride elementary,Alameda,2020,2,144,144,2020,5,2,1
666,512,east oakland pride elementary,Alameda,2021,2,144,144,2021,5,2,1
667,512,east oakland pride elementary,Alameda,2022,2,144,144,2022,5,2,1
668,513,east oakland leadership academy,Alameda,2013,2,145,145,2013,5,2,1
669,513,east oakland leadership academy,Alameda,2014,2,145,145,2014,5,2,1
670,513,east oakland leadership academy,Alameda,2015,2,145,145,2015,5,2,1
671,516,ecole bilingue de berkeley,Alameda,2013,2,146,146,2013,5,2,1
672,516,ecole bilingue de berkeley,Alameda,2014,2,146,146,2014,5,2,1
673,516,ecole bilingue de berkeley,Alameda,2015,2,146,146,2015,5,2,1
674,516,ecole bilingue de berkeley,Alameda,2016,2,146,146,2016,5,2,1
675,516,ecole bilingue de berkeley,Alameda,2017,2,146,146,2017,5,2,1
676,516,ecole bilingue de berkeley,Alameda,2018,2,146,146,2018,5,2,1
677,516,ecole bilingue de berkeley,Alameda,2019,2,146,146,2019,5,2,1
678,516,ecole bilingue de berkeley,Alameda,2020,2,146,146,2020,5,2,1
679,516,ecole bilingue de berkeley,Alameda,2021,2,146,146,2021,5,2,1
680,516,ecole bilingue de berkeley,Alameda,2022,2,146,146,2022,5,2,1
681,519,eden gardens elementary,Alameda,2013,2,147,147,2013,5,2,1
682,519,eden gardens elementary,Alameda,2014,2,147,147,2014,5,2,1
683,519,eden gardens elementary,Alameda,2015,2,147,147,2015,5,2,1
684,519,eden gardens elementary,Alameda,2016,2,147,147,2016,5,2,1
685,519,eden gardens elementary,Alameda,2017,2,147,147,2017,5,2,1
686,519,eden gardens elementary,Alameda,2018,2,147,147,2018,5,2,1
687,519,eden gardens elementary,Alameda,2019,2,147,147,2019,5,2,1
688,519,eden gardens elementary,Alameda,2020,2,147,147,2020,5,2,1
689,519,eden gardens elementary,Alameda,2021,2,147,147,2021,5,2,1
690,519,eden gardens elementary,Alameda,2022,2,147,147,2022,5,2,1
691,522,edison elementary,Alameda,2013,2,148,148,2013,5,2,1
692,522,edison elementary,Alameda,2014,2,148,148,2014,5,2,1
693,522,edison elementary,Alameda,2015,2,148,148,2015,5,2,1
694,522,edison elementary,Alameda,2016,2,148,148,2016,5,2,1
695,522,edison elementary,Alameda,2017,2,148,148,2017,5,2,1
696,522,edison elementary,Alameda,2018,2,148,148,2018,5,2,1
697,522,edison elementary,Alameda,2019,2,148,148,2019,5,2,1
698,522,edison elementary,Alameda,2020,2,148,148,2020,5,2,1
699,522,edison elementary,Alameda,2021,2,148,148,2021,5,2,1
700,522,edison elementary,Alameda,2022,2,148,148,2022,5,2,1
701,530,eldridge elementary,Alameda,2013,2,149,149,2013,5,2,1
702,530,eldridge elementary,Alameda,2014,2,149,149,2014,5,2,1
