school_id,year,school_name,county_name,enrollment,current,med_exempt,rel_exempt,school_type,school_level,excluded_note,addr_clean,city,zip,state,business_status,lat,lon
33410,2022,taylor (bertha) elementary,santa clara,93,91,0,0,public,NA,NA,410 sautner dr,San Jose,95123,ca,operational,37.230598,-121.808517
1609,2022,sunset elementary,alameda,132,131,0,0,public,NA,NA,1671 frankfurt way,Livermore,94550,ca,operational,37.663029,-121.77404
34151,2022,happy valley primary,shasta,75,74,0,0,public,NA,NA,17480 palm ave,Anderson,96007,ca,NA,40.447044,-122.40873
210,2022,berkeley arts magnet at whittier,alameda,80,78,0,0,public,NA,NA,1645 milvia st,Berkeley,94709,ca,operational,37.876904,-122.270683
35825,2022,lakewood elementary,stanislaus,58,57,0,0,public,NA,NA,2920 middleboro pl,Modesto,95355,ca,operational,37.657593,-120.940842
29569,2022,heritage elementary,san joaquin,54,53,0,0,public,NA,NA,509 eden st,Lodi,95240,ca,operational,38.128643,-121.262276
23738,2022,woodside k-8,sacramento,55,54,0,0,public,NA,NA,8248 villa oak dr,Citrus Heights,95610,ca,operational,38.704842,-121.255127
28983,2022,new traditions elementary,san francisco,43,41,0,0,public,NA,NA,2049 grove st,San Francisco,94117,ca,operational,37.773991,-122.450302
12425,2022,open charter magnet,los angeles,43,41,0,0,charter,NA,NA,5540 w 77th st,Los Angeles,90045,ca,operational,33.967484,-118.377968
34807,2022,orchard elementary,solano,56,55,0,0,public,NA,NA,805 n orchard ave,Vacaville,95688,ca,operational,38.377441,-122.003723
35655,2022,christine sipherd elementary,stanislaus,63,62,0,0,public,NA,NA,3420 e orangeburg ave,Modesto,95355,ca,operational,37.663002,-120.932053
32490,2022,jackson academy of music and math (jamm),santa clara,60,57,0,0,public,NA,NA,2700 fountain oaks dr,Morgan Hill,95037,ca,operational,37.138416,-121.604958
32985,2022,paradise valley engineering academy,santa clara,55,54,0,0,private,NA,NA,1400 La Crosse Dr,Morgan Hill,95037,ca,operational,37.1070358,-121.6477009
35741,2022,george eisenhut elementary,stanislaus,72,71,0,0,public,NA,NA,1809 sheldon dr,Modesto,95350,ca,operational,37.686489,-121.024788
24310,2022,dickson elementary,san bernardino,106,105,0,0,public,NA,NA,3930 pamela dr,Chino,91710,ca,operational,34.015591,-117.718826
23873,2022,alicia cortez elementary,san bernardino,56,55,0,0,public,NA,NA,12750 carissa ave,Chino,91710,ca,operational,34.021931,-117.670982
15026,2013,west vernon avenue elementary,los angeles,165,125,0,0,public,NA,NA,4312 s grand ave,Los Angeles,90037,ca,operational,34.004757,-118.280067
23909,2022,anna a. borba fundamental elementary,san bernardino,36,34,0,0,public,NA,NA,4980 riverside dr,Chino,91710,ca,NA,34.020008,-117.69738
27195,2022,loma elementary,san diego,47,45,0,0,public,NA,NA,10355 loma ln,Spring Valley,91978,ca,operational,32.735779,-116.967949
26627,2022,george nicoloff elementary,san diego,83,81,0,0,public,NA,NA,1777 howard ave,San Diego,92173,ca,operational,32.566074,-117.065819
17888,2022,carl hankey elementary,orange,60,59,0,0,public,NA,NA,27252 nubles,Mission Viejo,92692,ca,operational,33.570145,-117.6558
24413,2022,floyd m. stork elementary,san bernardino,86,84,0,0,public,NA,NA,5646 jasper st,Rancho Cucamonga,91701,ca,operational,34.152199,-117.621498
15026,2014,west vernon avenue elementary,los angeles,138,118,0,0,public,NA,NA,4312 s grand ave,Los Angeles,90037,ca,operational,34.004757,-118.280067
19472,2022,santiago hills elementary,orange,75,74,1,0,public,NA,NA,29 christamon w,Irvine,92620,ca,operational,33.718307,-117.758957
18605,2022,john muir fundamental elementary,orange,123,117,0,0,public,NA,NA,1951 mabury st,Santa Ana,92705,ca,operational,33.763294,-117.84346
2650,2022,foothill elementary,contra costa,87,85,0,0,public,NA,NA,1200 jensen dr,Pittsburg,94565,ca,operational,37.994785,-121.875114
20162,2022,creekside oaks elementary,placer,103,100,0,0,public,NA,NA,2030 1st st,Lincoln,95648,ca,operational,38.887321,-121.315918
15026,2015,west vernon avenue elementary,los angeles,140,135,0,0,public,NA,NA,4312 s grand ave,Los Angeles,90037,ca,operational,34.004757,-118.280067
29411,2022,commodore stockton skills,san joaquin,135,134,0,0,public,NA,NA,2725 michigan ave,Stockton,95204,ca,operational,37.967915,-121.340942
29636,2022,kohl open elementary,san joaquin,22,21,0,0,public,NA,NA,4115 n crown,Stockton,95207,ca,NA,37.981968,-121.320595
3608,2022,green valley elementary,el dorado,65,64,0,0,public,NA,NA,2380 bass lake rd,Rescue,95672,ca,operational,38.696789,-121.008545
22708,2022,florence markofer elementary,sacramento,105,104,0,0,public,NA,NA,9759 tralee way,Elk Grove,95624,ca,operational,38.400105,-121.368103
23345,2022,prairie elementary,sacramento,97,95,0,0,public,NA,NA,5251 valley hi dr,Sacramento,95823,ca,operational,38.466808,-121.439545
10254,2022,hudnall (claude) elementary,los angeles,68,67,0,0,public,NA,NA,331 w olive st,Inglewood,90301,ca,closed_permanently,33.960697,-118.360764
38051,2022,browns valley elementary,yuba,22,21,0,0,public,NA,NA,9555 browns valley school rd,Browns Valley,95918,ca,NA,39.236092,-121.4077
15177,2022,willow elementary,los angeles,120,119,0,0,public,NA,NA,2777 willow pl,South Gate,90280,ca,operational,33.955231,-118.221596
26368,2022,doyle elementary,san diego,179,177,0,0,public,NA,NA,3950 berino ct,San Diego,92122,ca,operational,32.862446,-117.220207
26894,2022,jerabek elementary,san diego,122,118,0,0,public,NA,NA,10050 avenida magnifica,San Diego,92131,ca,operational,32.9086,-117.08419
28424,2022,vista grande elementary,san diego,90,88,0,0,public,NA,NA,1908 vista grande rd,El Cajon,92019,ca,operational,32.764862,-116.915695
28964,2022,moscone (george r.) elementary,san francisco,50,48,0,0,public,NA,NA,2576 harrison st,San Francisco,94110,ca,operational,37.756462,-122.412544
22238,2022,woodcrest elementary,riverside,107,106,0,0,public,NA,NA,16940 krameria ave,Riverside,92504,ca,operational,33.880669,-117.367889
24320,2022,dona merced elementary,san bernardino,86,84,0,0,public,NA,NA,10333 palo alto st,Rancho Cucamonga,91730,ca,NA,34.116821,-117.5793
35258,2022,marguerite hahn elementary,sonoma,95,93,0,0,public,NA,NA,825 hudis st,Rohnert Park,94928,ca,operational,38.365288,-122.693954
26943,2022,kelly elementary,san diego,68,63,0,0,public,NA,NA,4885 kelly dr,Carlsbad,92008,ca,operational,33.147434,-117.312065
26571,2022,flora vista elementary,san diego,56,55,0,0,public,NA,NA,1690 wandering rd,Encinitas,92024,ca,operational,33.056137,-117.253563
5886,2022,louise sandrini elementary,kern,96,93,0,0,public,NA,NA,4100 alum ave,Bakersfield,93309,ca,operational,35.320171,-119.049599
28246,2022,sundance elementary,san diego,92,90,0,0,public,NA,NA,8944 twin trails dr,San Diego,92129,ca,operational,32.960682,-117.134537
32433,2022,hayes elementary,santa clara,82,80,0,0,public,NA,NA,5035 poston dr,San Jose,95136,ca,operational,37.262638,-121.827225
5306,2022,kennedy gardens elementary,imperial,93,91,0,0,public,NA,NA,2300 rockwood ave,Calexico,92231,ca,operational,32.690331,-115.494453
34694,2022,grace patterson elementary,solano,63,62,0,0,public,NA,NA,1080 porter st,Vallejo,94590,ca,operational,38.079842,-122.237274
3057,2022,ohlone elementary,contra costa,83,81,0,0,public,NA,NA,201 turquoise dr,Hercules,94547,ca,operational,38.007572,-122.27301
22291,2022,abraham lincoln elementary,sacramento,78,76,2,0,public,NA,NA,3324 glenmoor dr,Sacramento,95827,ca,operational,38.571255,-121.313774
18401,2022,greenville fundamental elementary,orange,169,165,0,0,public,NA,NA,3600 s raitt st,Santa Ana,92704,ca,operational,33.698997,-117.899216
15035,2013,westchester lutheran school,los angeles,47,44,1,0,private,NA,NA,7831 s sepulveda blvd,Los Angeles,90045,ca,operational,33.97028,-118.395729
11560,2022,maple hill elementary,los angeles,110,109,0,0,public,NA,NA,1350 maple hill rd,Diamond Bar,91765,ca,operational,33.996593,-117.824913
18153,2022,eastshore elementary,orange,75,74,0,0,public,NA,NA,155 eastshore,Irvine,92604,ca,operational,33.678825,-117.792671
37388,2022,lemonwood elementary,ventura,141,130,0,0,public,NA,NA,2001 san mateo pl,Oxnard,93033,ca,operational,34.178329,-119.153786
29788,2022,oakwood elementary,san joaquin,69,68,0,0,public,NA,NA,1315 woodcreek way,Stockton,95209,ca,operational,38.034908,-121.328789
15035,2014,westchester lutheran school,los angeles,31,26,0,0,private,NA,NA,7831 s sepulveda blvd,Los Angeles,90045,ca,operational,33.97028,-118.395729
29804,2022,parklane elementary,san joaquin,48,46,0,0,public,NA,NA,8405 tam o shanter dr,Stockton,95210,ca,operational,38.026978,-121.301971
108,2022,amelia earhart elementary,alameda,125,124,0,0,public,NA,NA,400 packet landing rd,Alameda,94502,ca,operational,37.744499,-122.238091
35841,2022,magnolia elementary,stanislaus,96,94,0,0,public,NA,NA,739 magnolia st,Oakdale,95361,ca,operational,37.766129,-120.856712
4371,2022,lincoln elementary,fresno,98,96,0,0,public,NA,NA,374 e n ave,Reedley,93654,ca,operational,36.601303,-119.446587
22322,2022,american lakes,sacramento,108,105,0,0,public,NA,NA,2800 stonecreek dr,Sacramento,95833,ca,operational,38.616875,-121.493103
34875,2022,suisun elementary,solano,99,97,0,0,public,NA,NA,725 golden eye way,Suisun City,94585,ca,operational,38.248402,-122.011642
15649,2022,webster elementary,madera,102,100,1,0,public,NA,NA,36477 ruth ave,Madera,93636,ca,operational,36.930157,-119.886108
17622,2022,alderwood elementary,orange,137,133,0,0,public,NA,NA,2005 knollcrest,Irvine,92603,ca,operational,33.64875,-117.775818
19108,2022,northwood elementary,orange,92,90,0,0,public,NA,NA,28 carson,Irvine,92620,ca,operational,33.704891,-117.769806
24677,2022,kingston elementary,san bernardino,116,110,0,0,public,NA,NA,7473 kingston ave,Hesperia,92345,ca,operational,34.38644,-117.273857
2400,2022,bollinger canyon elementary,contra costa,79,77,0,0,public,NA,NA,2300 talavera dr,San Ramon,94583,ca,operational,37.760754,-121.970833
17396,2022,cottage hill elementary,nevada,88,86,0,0,public,NA,NA,22600 kingston ln,Grass Valley,95949,ca,operational,39.050941,-121.06707
23872,2022,alice birney elementary,san bernardino,116,115,0,0,public,NA,NA,1050 e olive st,Colton,92324,ca,operational,34.077583,-117.30986
18107,2022,del lago elementary,orange,103,102,0,0,public,NA,NA,27181 entidad,Mission Viejo,92691,ca,operational,33.647846,-117.656265
3827,2022,ayer elementary,fresno,94,92,0,0,public,NA,NA,5272 e lowe ave,Fresno,93727,ca,operational,36.730461,-119.714729
4173,2022,h. roger tatarian elementary,fresno,59,58,0,0,public,NA,NA,7120 n valentine ave,fresno,93711,ca,operational,36.839246,-119.856505
8717,2022,decker elementary,los angeles,77,73,0,0,public,NA,NA,20 village loop rd,Pomona,91766,ca,operational,34.035984,-117.770874
24726,2022,levi h. dickey elementary,san bernardino,58,57,0,0,public,NA,NA,2840 s parco ave,Ontario,91761,ca,operational,34.022224,-117.624779
6040,2022,quailwood elementary,kern,56,54,0,0,public,NA,NA,7301 remington ave,Bakersfield,93309,ca,operational,35.357662,-119.083443
1318,2022,pioneer elementary,alameda,113,111,0,0,public,NA,NA,32737 bel aire st,Union City,94587,ca,operational,37.572361,-122.071342
15047,2013,western avenue elementary,los angeles,82,80,1,0,public,NA,NA,1010 abbott kinney blvd,Los Angeles,90291,ca,operational,33.991707,-118.472221
34355,2022,turtle bay,shasta,92,90,0,0,public,NA,NA,1330 arboretum dr,Redding,96003,ca,NA,40.596905,-122.38353
24291,2022,deer canyon elementary,san bernardino,83,81,0,0,public,NA,NA,10225 hamilton st,Rancho Cucamonga,91701,ca,NA,34.130798,-117.581497
28424,2022,vista grande elementary,san diego,126,125,0,0,public,NA,NA,1908 vista grande rd,El Cajon,92019,ca,operational,32.764862,-116.915695
16832,2022,frank paul elementary,monterey,86,84,0,0,public,NA,NA,1300 rider ave,Salinas,93905,ca,operational,36.694466,-121.606384
15047,2014,western avenue elementary,los angeles,80,54,0,0,public,NA,NA,1010 abbott kinney blvd,Los Angeles,90291,ca,operational,33.991707,-118.472221
22659,2022,ellen feickert elementary,sacramento,82,79,0,0,public,NA,NA,9351 feickert dr,Elk Grove,95624,ca,operational,38.417774,-121.386681
17769,2022,brea country hills elementary,orange,81,79,1,0,public,NA,NA,150 n associated rd,Brea,92821,ca,operational,33.92028,-117.870888
25342,2022,sixth street prep,san bernardino,38,36,0,0,charter,NA,NA,15476 6th st,Victorville,92395,ca,operational,34.534519,-117.297096
2587,2022,discovery bay elementary,contra costa,74,73,0,0,public,NA,NA,1700 willow lake rd,Discovery Bay,94505,ca,operational,37.901581,-121.598717
4427,2022,mickey cox elementary,fresno,104,103,0,0,public,NA,NA,5545 e herndon ave,clovis,93612,ca,operational,36.8307927,-119.6736972
15047,2015,western avenue elementary,los angeles,128,109,0,0,public,NA,NA,1010 abbott kinney blvd,Los Angeles,90291,ca,operational,33.991707,-118.472221
4354,2022,lawless elementary,fresno,120,117,0,0,public,NA,NA,5255 n reese ave,Fresno,93722,ca,operational,36.813465,-119.867233
32904,2022,norwood creek elementary,santa clara,84,82,0,0,public,NA,NA,3241 remington way,San Jose,95148,ca,operational,37.327839,-121.790421
28882,2022,lilienthal (claire) elementary,san francisco,88,86,0,0,public,NA,NA,3630 divisadero st,San Francisco,94123,ca,operational,37.803165,-122.442482
21322,2022,julius corsini elementary,riverside,74,73,0,0,public,NA,NA,68750 hacienda dr,Desert Hot Springs,92240,ca,operational,33.950626,-116.460709
17792,2022,brywood elementary,orange,55,54,0,0,public,NA,NA,1 westwood,Irvine,92620,ca,operational,33.711178,-117.773621
36081,2022,walter m. brown elementary,stanislaus,112,111,0,0,public,NA,NA,1400 georgetown ave,Turlock,95382,ca,operational,37.517403,-120.863892
27550,2022,north broadway elementary,san diego,107,106,0,0,public,NA,NA,2301 n broadway,Escondido,92026,ca,operational,33.162807,-117.093384
25455,2022,tokay elementary,san bernardino,93,91,0,0,public,NA,NA,7846 tokay ave,Fontana,92336,ca,operational,34.110973,-117.456383
30875,2022,orion alternative,san mateo,121,120,0,0,public,NA,NA,555 avenue del ora,Redwood City,94063,ca,operational,37.474201,-122.2416
24804,2022,lyle s. briggs fundamental,san bernardino,58,57,0,0,public,NA,NA,11880 roswell ave,Chino,91710,ca,operational,34.037926,-117.72142
34611,2022,cambridge elementary,solano,140,139,0,0,public,NA,NA,100 cambridge dr,Vacaville,95687,ca,operational,38.332581,-121.951225
24816,2022,maple elementary,san bernardino,166,159,0,0,public,NA,NA,751 s maple ave,Fontana,92335,ca,operational,34.087833,-117.403877
14082,2022,stanley g. oswalt academy,los angeles,100,99,0,0,public,NA,NA,19501 shadow oak dr,Walnut,91789,ca,operational,34.026806,-117.87986
16089,2022,lake don pedro elementary,mariposa,25,24,0,0,public,NA,NA,2411 hidalgo st,La Grange,95329,ca,operational,37.672272,-120.358322
20754,2022,butterfield language academy,riverside,172,170,0,0,public,NA,NA,13400 kitching st,moreno valley,92553,ca,operational,33.926012,-117.217516
22050,2022,sunnymeadows elementary,riverside,93,91,0,0,public,NA,NA,23200 eucalyptus ave,Moreno Valley,92553,ca,operational,33.932346,-117.256958
5270,2022,fremont primary,imperial,94,92,0,0,public,NA,NA,401 w main st,Calipatria,92233,ca,operational,33.125298,-115.520699
23624,2022,trajan elementary,sacramento,56,55,0,0,public,NA,NA,6601 trajan dr,Orangevale,95662,ca,operational,38.686169,-121.250656
15617,2022,sierra view elementary,madera,63,62,0,0,public,NA,NA,16436 paula rd,Madera,93636,ca,operational,36.987534,-119.879898
29400,2022,claudia landeen,san joaquin,51,50,0,0,public,NA,NA,4128 feather river dr,Stockton,95219,ca,operational,37.980824,-121.344337
29435,2022,creekside elementary,san joaquin,112,111,0,0,public,NA,NA,2515 estate dr,Stockton,95209,ca,operational,38.042145,-121.348801
29394,2022,clairmont elementary,san joaquin,39,37,0,0,public,NA,NA,8282 le mans ave,Stockton,95210,ca,operational,38.026608,-121.288025
24531,2022,hermosa elementary,san bernardino,89,86,0,0,public,NA,NA,10133 wilson ave,Rancho Cucamonga,91737,ca,operational,34.150002,-117.583504
21975,2022,sky country elementary,riverside,85,83,0,0,public,NA,NA,5520 lucretia ave,Jurupa Valley,91752,ca,operational,33.987774,-117.527939
23755,2022,calaveras elementary,san benito,103,102,0,0,public,NA,NA,1151 buena vista rd,Hollister,95023,ca,operational,36.85611,-121.417404
23982,2022,bear gulch elementary,san bernardino,83,81,0,0,public,NA,NA,8355 bear gulch rd,Rancho Cucamonga,91730,ca,operational,34.101704,-117.607178
29760,2022,neil hafley elementary,san joaquin,63,62,0,0,public,NA,NA,849 northgate dr,Manteca,95336,ca,operational,37.820789,-121.230087
15044,2013,"westland school, the",los angeles,20,12,0,0,private,NA,NA,16200 mulholland dr,Los Angeles,90049,ca,operational,34.129375,-118.485748
1657,2022,tyrrell elementary,alameda,75,74,0,0,public,NA,NA,27000 tyrrell ave,Hayward,94540,ca,operational,37.6385,-122.075699
21821,2022,ramona elementary,riverside,210,208,0,0,public,NA,NA,41051 whittier ave,Hemet,92544,ca,operational,33.736408,-116.944572
4450,2022,mountain view elementary,fresno,96,94,0,0,public,NA,NA,2002 e alluvial ave,Fresno,93720,ca,operational,36.845833,-119.747299
15044,2014,"westland school, the",los angeles,18,10,0,2,private,NA,NA,16200 mulholland dr,Los Angeles,90049,ca,operational,34.129375,-118.485748
6122,2022,sing lum elementary,kern,135,134,0,0,public,NA,NA,4600 chaney ln,Bakersfield,93311,ca,operational,35.313534,-119.103523
28678,2022,drew (charles) college preparatory academy,san francisco,61,58,0,0,public,NA,NA,50 pomona st,San Francisco,94124,ca,operational,37.731754,-122.393898
15044,2015,"westland school, the",los angeles,21,15,0,0,private,NA,NA,16200 mulholland dr,Los Angeles,90049,ca,operational,34.129375,-118.485748
131,2022,ardenwood elementary,alameda,132,131,0,0,public,NA,NA,33955 emilia ln,Fremont,94555,ca,operational,37.572487,-122.052849
22902,2022,jefferson,sacramento,99,97,0,0,public,NA,NA,2001 pebblewood dr,Sacramento,95833,ca,operational,38.62149,-121.507378
12223,2022,ninth street elementary,los angeles,66,54,0,0,public,NA,NA,835 stanford ave,Los Angeles,90021,ca,closed_permanently,34.03624,-118.247108
14204,2022,sunrise elementary,los angeles,63,62,0,0,public,NA,NA,2821 e 7th st,Los Angeles,90023,ca,operational,34.029106,-118.209198
835,2022,john muir elementary,alameda,42,40,0,0,public,NA,NA,2955 claremont ave,Berkeley,94705,ca,operational,37.857395,-122.244881
36487,2022,cypress elementary,tulare,55,54,0,0,public,NA,NA,1870 s laspina st,tulare,93274,ca,operational,36.188139,-119.324402
5724,2022,golden hills elementary,kern,139,132,0,0,public,NA,NA,20215 park rd,Tehachapi,93561,ca,operational,35.129032,-118.489677
5849,2022,laurelglen elementary,kern,87,85,0,0,public,NA,NA,2601 el portal dr,Bakersfield,93309,ca,operational,35.331642,-119.089264
24260,2022,creek view elementary,san bernardino,87,85,0,0,public,NA,NA,3742 lytle creek loop,Ontario,91761,ca,operational,34.02449,-117.568024
6479,2022,cobb mountain elementary,lake,24,22,0,0,public,NA,NA,20932 big canyon rd,Middletown,95461,ca,operational,38.758556,-122.614296
16837,2022,gabilan elementary,monterey,60,59,0,0,public,NA,NA,330 walker dr,Soledad,93960,ca,operational,36.428326,-121.320206
24248,2022,cottonwood elementary,san bernardino,139,130,0,0,public,NA,NA,8850 cottonwood ave,Hesperia,92345,ca,operational,34.411453,-117.339272
36682,2022,oak grove elementary,tulare,67,66,0,0,public,NA,NA,1873 w mulberry ave,Porterville,93257,ca,operational,36.082905,-119.060173
